pc.Variables,pc.Importance
tas,2.39346858950155
rlds,1.55374957148735
tasmin,0.728745027695249
hurs,0.688255596559767
PC1,0.00246844126207711
tasmax,-0.0439817066836032
ps,-0.498271946800513
pr,-1.2157718628859
rsds,-2.20477934320386
PC2,-2.64906524950556
sfcwind,-3.86437605157512
