pc.Variables,pc.Importance
ps,5.37530524620438
tasmin,4.95594116182889
rlds,4.54312692834274
pr,3.02082488841919
hurs,2.60715750110554
tas,2.18641418105784
rsds,1.67926178689554
sfcwind,1.42094482963496
PC1,0.250338112188813
PC3,-2.45561127830502
tasmax,-3.3458885164262
