"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-3.89966897325019,3.02039052871992,1.29139863362734,275.760096130978,70.2755105794069,1.53451146853453e-05,98975.4219293613,134.682925692609,277.345788428608,3.76547819980333,280.118920874169,270.622686549162
"2",1951,-51.430119452776,1.8605450245185,1.45846657782224,276.921795672498,65.7867744438217,1.22369556478223e-05,99110.7714183648,143.311360823705,277.470540253353,3.76846206140803,281.63218619193,271.397709719466
"3",1952,6.34128858759736,1.07985867759764,1.60759942519617,275.669052821741,68.4229967788484,1.33034557306087e-05,99163.9411111456,140.962204017412,273.95423021563,3.89560600896005,280.219099344363,270.301846574362
"4",1953,-2.15866641971272,-9.81351277032712,14.8433292562029,275.803519398744,70.8145027122725,1.57934495509437e-05,98927.9737434766,137.500611860757,279.771194973712,3.92946896851655,280.217176736942,270.402769418644
"5",1954,-18.9422504997404,-10.2016546388744,-11.4356989677652,275.3793249718,68.6006672974846,1.31119413726884e-05,99228.2811956387,140.142252722981,273.276409657291,3.6776652589707,279.843514383669,270.153637319151
"6",1955,-3.69127232988965,8.01846714584435,-1.87849982327111,276.002874021739,66.4097715229922,1.36070739181757e-05,98966.3739516029,140.826356747515,275.487700748633,3.91313867611629,280.757961386952,270.381775054022
"7",1956,21.3858654491473,11.7811643670772,1.96203023742757,275.056799249668,70.0739905052109,1.57248564703825e-05,98982.1516448186,137.324805849352,274.717625854978,3.83004262551636,279.481570689389,269.783393966038
"8",1957,-33.5084311267723,-13.0074301702045,-2.37783975431303,276.653715220882,68.7772789608176,1.52658066440607e-05,98946.7542945452,139.514563998456,280.780943337776,3.95132314187158,281.233045088842,271.171868811545
"9",1958,49.4386547329094,-10.791641135454,0.682527798387314,275.467299565643,70.8057614775823,1.54747628935807e-05,98971.3661468688,136.945002455361,277.612471260086,3.90830972417448,279.752140143757,270.274874040668
"10",1959,28.425604625292,-1.91036573955867,3.00731767618447,275.19538096737,71.7689388836354,1.50671491075201e-05,99011.3994548335,136.980169421399,275.031127049956,3.7156809089672,279.422344685549,270.068847625914
"11",1960,54.7832707421995,-11.4949523159676,-10.7690872401958,274.480736855721,71.7626940725338,1.53327585875401e-05,99046.2205516899,135.983903972102,273.97369751826,3.79710173203978,278.864870742585,269.184780295279
"12",1961,-14.9156520559406,13.6959067379497,-0.14233894928183,277.527342627584,68.7443044598013,1.5559807973652e-05,98803.2531529573,134.299133361452,284.553809406743,3.81867661224919,281.778154255619,272.465744655602
