"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-30.5535370765124,1.23360656930644,-6.41378740284677,258.593413670858,76.7850210432913,9.78902060169543e-06,99267.0408624387,101.999785357831,222.750662635354,5.11504417891596,262.18875690535,255.589670443067
"2",1951,10.1863386544092,5.99696326631622,-0.536060351220921,259.361294783798,75.3934507837482,8.15689556439597e-06,99295.1931966146,102.622549963932,224.668289895151,5.09404642850745,263.013357648663,256.338542882134
"3",1952,-16.9830541050533,-3.31359159509124,4.08290838279473,260.311315181209,76.7513912612317,1.13814448599995e-05,99067.1045592065,98.9572542508443,229.893131704891,5.1196462888928,263.721224728753,257.364780743917
"4",1953,22.1528426701189,15.570827271127,-0.762745342361947,260.838212892121,76.0543163710949,8.91408168410867e-06,99036.5536630668,103.170831063214,230.136225363787,5.00246754259455,264.381022995594,257.823714405883
"5",1954,51.5247386513827,-9.46498080445593,4.47112175253633,260.512718761669,75.4405598453447,9.58638234052677e-06,99078.498113894,105.856264768862,228.077870855144,5.10420500969186,264.293593799367,257.242469638002
"6",1955,7.49512965605829,14.9463921712696,-8.79700461341838,259.685584647983,75.7569077529159,9.28553002192226e-06,99152.0506089154,101.255265161103,226.574388971516,5.01410509792029,263.240994995716,256.765670421077
"7",1956,-19.1007900893297,-9.094635120881,6.02823783354039,258.727574890735,75.867995449141,8.97356940085689e-06,99233.4619427849,105.678646816927,221.239316061431,5.10397520135431,262.456514545515,255.527449533051
"8",1957,-1.83545556740255,-11.5155207562189,-1.26623555985065,259.466019742629,76.3667371132795,8.77826741764372e-06,99185.6814970129,105.095497009801,225.044660343843,5.07544605989082,263.154338275685,256.351028629378
"9",1958,1.0128987369545,-29.8984469629778,0.906992623995471,260.047464108935,76.4670453819574,9.5159715422543e-06,99342.6417260264,103.276218629351,226.69075719048,4.94773596086923,263.52642362258,257.039805449691
"10",1959,-26.7747146882606,-2.59568247652405,8.25263761783667,259.489625145407,77.252673663345,1.05731864738011e-05,99072.6900658701,101.031538224688,225.973625613194,5.01559877191104,263.028482661528,256.436274322809
"11",1960,1.33347536689755,-5.27178044312451,15.541559888887,259.719367232977,76.6821608636893,1.11136952077285e-05,99238.3318014706,98.8803259344662,227.676949725432,5.08151649435361,263.273624233171,256.674970645531
"12",1961,-0.202949155066634,11.7779150397143,-7.2351763337759,259.046537661085,77.3586374451132,1.03387490812521e-05,99169.874731924,100.948491264792,225.330916778714,4.95618765728146,262.776244257011,255.964739145017
"13",1962,10.0868417360086,-7.7449548309351,4.80137620502502,259.658993515314,76.1531034918392,8.77233826174108e-06,99276.4967064951,106.081390960544,223.459433387308,5.08835847062223,263.389011457855,256.521346036126
"14",1963,-16.6396051746073,7.05870129999989,-3.32906014390317,259.775304382923,76.5714208378511,9.88559582714176e-06,99137.2372759651,103.690182620404,226.384242169997,5.19900369176678,263.500263924692,256.655301636341
"15",1964,-7.57128911591539,16.4112618227483,2.13327944979672,259.492518200594,76.2771125868255,8.94239073991408e-06,98963.052667356,103.497443320704,225.673856548235,4.93942288353163,263.132931727989,256.365214160844
"16",1965,-11.7965330068592,-10.1822676983987,-5.87339895318709,259.470345366235,76.6215322625403,8.72308718260451e-06,99158.6473556219,105.841386523901,224.837577670228,4.95472898670271,263.131350199382,256.34177123799
"17",1966,44.6418348483702,11.2189648303467,6.64500473581378,260.534858180027,75.1300088190565,9.20581941350778e-06,99233.908203125,102.957902590434,227.141327446582,5.0117345835064,264.097324857525,257.586404519923
"18",1967,-26.6883666024768,21.9112698455845,-7.1136336683685,259.482794537264,77.2799842310887,1.05134658361285e-05,98977.1413717831,102.331628294552,225.226647190019,5.08177223246472,263.192109837252,256.398167460572
"19",1968,-18.2326365718079,-4.8589623591326,3.87303012678247,259.951771474352,77.2318451544818,9.89280109216256e-06,99267.9998946844,101.958092708214,228.800771040075,4.9881573106144,263.394029131123,256.957107525246
"20",1969,18.0828429384099,0.714240136894593,5.03989130203221,261.938159269445,75.7801951146593,9.11634871929927e-06,99251.1781556373,104.16605907328,233.481611382728,5.06961759720363,265.462118709789,258.965952443142
