"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-21.6976432292313,3.76422395994646,5.8148319391931,291.787842108597,57.3329994232832,1.60481176781671e-05,98591.1917533836,224.526189194271,329.731700363393,3.89919276196087,297.691769873645,286.400879779071
"2",1951,-17.6116325901147,-5.88188520863917,1.04523211906209,291.898659570712,55.6173372804449,1.3121970326687e-05,98565.6512544688,225.295704499694,329.346209299089,3.92476876349444,297.94455330121,286.338024291369
"3",1952,39.1876802399131,16.7348537406328,-0.553760228652249,291.183606218878,56.6962453201185,1.4933540731584e-05,98631.011914262,223.2145005909,326.66173758424,3.98651960872654,297.048210666177,285.820760787325
"4",1953,-7.2571133538868,-4.04661436312321,4.16241577290226,291.838339566941,54.4335176138639,1.1988964811062e-05,98693.1407925817,226.832092347501,327.927977861009,3.93249811945945,297.983311903489,286.195196851159
"5",1954,1.10404102875993,12.481662233287,0.082161635992223,291.68864632627,56.0201926655131,1.40364199862523e-05,98697.7399051966,224.512214403474,328.633470233298,3.90924349332854,297.692546653553,286.188378183055
"6",1955,36.1002215572194,31.9245073849254,9.93649365811658,291.043302541856,59.3647221457118,1.94255670668917e-05,98545.8994270301,216.306711853464,330.392536572465,4.0475809672758,296.509475256011,285.999148250966
"7",1956,38.2992955532161,4.17175870279191,15.6764788463452,291.135149011817,57.1597033842591,1.62194916086044e-05,98458.6637991573,222.677028293629,327.467257849408,3.96695079002244,296.905016485103,285.814343523565
"8",1957,-16.0923047410612,-0.430382358768105,-19.962734869769,292.041347764729,53.7161895101234,1.13058312319251e-05,98605.6390130235,228.705201629233,328.412737214163,3.87278782919552,298.245528411086,286.334138240951
"9",1958,0.748556664748448,9.00822615558141,-19.4680997314429,291.564378498767,57.2635587900725,1.60503493238505e-05,98617.5575363892,221.111154932289,330.387812738156,3.88477029352315,297.274473383186,286.299490284749
"10",1959,-38.5091041138887,-12.3126874918868,-0.990675502313088,292.156195947415,55.6807503120648,1.33861555743205e-05,98663.9445863126,224.712551596216,330.987212729527,3.83596113497682,298.184563361101,286.654153856973
"11",1960,33.8496646543411,-6.63905737944298,-0.201385579295253,291.427672279989,55.0304730856626,1.31318731135613e-05,98610.5285527324,226.378395368909,326.285318376582,3.9610558691015,297.435717948002,285.899087939004
"12",1961,-32.7491375932797,-26.1163885104564,24.2660600082394,292.144042875233,54.7121567828419,1.24663002237211e-05,98653.6803578269,228.414534384676,328.898707794096,3.86266445395165,298.244427222153,286.541146267666
"13",1962,-23.6041559740718,-6.59571213132377,-4.8052753734729,292.04717035654,55.2934032202498,1.40791258194165e-05,98583.2350932074,224.688416291063,330.001990095222,3.90334278558199,298.0168307093,286.564739223398
"14",1963,-19.9404479077545,-10.1112839218517,1.17253742463889,291.950409964229,57.0246013372497,1.54303630636561e-05,98620.4320496042,218.4729092747,332.293304193982,3.89575343770075,297.707382124218,286.655242078273
"15",1964,20.0885350315455,14.7869703989797,-11.4427596489323,291.593589930783,55.1592736327003,1.45203155268293e-05,98454.5205806307,221.544399475783,327.363568377081,4.00148996732086,297.534184113952,286.141080581618
"16",1965,-24.1040861911251,-4.48331006678023,-4.63311150450962,292.319287090672,53.6666168567474,1.08225917289675e-05,98634.1480863764,226.506321081954,329.873182037634,3.89328129201427,298.525088753471,286.625904024804
"17",1966,15.4808412547297,1.77729019545148,3.42834454490873,291.606223241788,54.8997762327418,1.20786225892724e-05,98686.5446884576,225.153655756482,327.106040385697,3.86928114973853,297.63636173486,286.084158658738
"18",1967,-6.67766333686462,-8.10258867597514,6.45689128220428,291.991073966879,53.1412677901271,9.96273154486311e-06,98651.3457290603,230.574889388586,326.377590658716,3.90607648375573,298.331894684617,286.203200592571
"19",1968,18.3486003569698,12.8057799774972,6.87531876617715,291.511101665244,55.8917825015013,1.56309398661078e-05,98554.3452981359,224.161826113271,328.66245005591,3.96847671410402,297.33834068914,286.109265710287
