"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-45.5753068784399,8.59585685306282,-11.903130540995,283.36590307283,75.8281785101846,2.80729333749278e-05,97248.9481795338,145.035400305781,308.149757339569,2.99780227232428,287.332623693044,279.322871147006
"2",1951,-25.6166555724019,16.3750319655811,10.2388489551718,283.425177268231,76.7222565258539,2.87881314242829e-05,97183.1880546942,141.398046710534,308.918688301759,2.99931940316542,287.255829849439,279.594613211496
"3",1952,10.9773193408396,6.21648103253339,-18.96674812552,282.588906815972,77.727222139148,2.98666071167646e-05,97162.9638446322,142.404084863981,306.536103417468,2.98425310783859,286.397358733635,278.602911512703
"4",1953,-13.206037687031,-16.3544310731707,11.3649411617126,282.820333149619,76.0634430819235,2.29549223484206e-05,97507.8409364307,147.349833218433,303.171400215403,2.82312958346563,286.949558280899,278.75216228397
"5",1954,22.8319638597268,6.1236140522705,15.9917310703841,282.097518568471,79.0382827484679,3.05378221684472e-05,97199.2954581908,138.452472050441,305.442413003757,3.00459949413459,285.836548425888,278.299651499178
"6",1955,4.929451644216,-6.66314846715111,-15.1677119195032,282.627406085221,77.5244980935259,2.90158208951144e-05,97218.535106127,144.363099071284,305.290902991903,2.89807039045492,286.507925903216,278.682497545019
"7",1956,74.3998620426835,-14.4518147842052,6.07775691831383,281.233529383755,78.998344075486,2.82793302490604e-05,97367.4692378636,140.983891437358,300.203276295658,3.03554381969344,285.066669552218,277.305266785764
"8",1957,-12.0014151990076,-1.88872976704391,-0.658652625327905,283.053281759584,77.471991702978,2.87708404035449e-05,97373.4986433383,141.242848078954,306.9489916303,2.92744136835593,286.912107417072,279.243577342037
"9",1958,13.9485423851926,-1.83775384714864,-5.91699826141376,282.72835865135,78.4615325797206,3.03915396731369e-05,97217.9496498075,140.170165128031,306.957849350824,2.97446308929355,286.499164564983,278.94556909305
"10",1959,-16.9005384969482,-36.8400861706462,0.217033467000421,282.975354223194,75.6987950803889,2.66932192691497e-05,97395.4480726048,147.3404984878,303.693370522139,2.90029063022881,287.032833990223,278.958190891863
"11",1960,-4.03757675952517,-4.24446588326104,0.333781935362456,282.732998863462,78.4593690753085,3.23455877024953e-05,97157.4421514115,139.195541558049,307.014815122475,2.95535003007019,286.380210256454,279.045594436476
"12",1961,-52.9804124181133,0.132152142777356,-15.1226988904714,283.515841050878,75.3100070643364,2.53064111941689e-05,97387.6858158683,146.507462030807,305.70875652434,2.92859773232042,287.598638216383,279.482475652768
"13",1962,36.8133051546017,20.450160501845,-12.8542335583542,282.103081826372,77.32737447055,2.77843597947782e-05,97295.4645664029,142.28307460005,303.330431178658,3.05286288740698,285.969852940255,278.178452752002
"14",1963,-10.1574378084308,21.867280764079,18.2509398321654,282.003467752344,78.6647835332578,2.91525517214646e-05,97239.2428223909,142.408732072424,303.455541096762,2.82770970094092,285.935335497044,277.989003621176
"15",1964,16.1678805646526,0.113672549620318,-3.79117748430086,282.243194527867,77.7299509823475,2.77062302351526e-05,97404.9782533148,143.421268642612,302.894322443457,2.89328377750615,286.167863857246,278.313996953777
"16",1965,31.4795446067787,7.51586966343158,-5.98944853558097,282.193998103472,79.0524112939631,3.16912870485499e-05,97135.4302355111,139.275982408874,304.517743635218,3.02659826945606,285.999404920279,278.310835421442
"17",1966,-40.8636289042926,21.4410556748331,-5.13434796550504,283.136215797339,78.5790884704851,3.18075896327124e-05,97171.6194731074,140.405925329778,309.521258978277,2.95802530832429,286.884959277177,279.345464074989
"18",1967,-43.0388424441211,7.74175153700228,8.18298861848341,283.16039104478,76.9330476902814,2.76597339811336e-05,97334.2911208832,144.268731762549,307.067314363321,3.0224094001323,287.082936596116,279.176720611859
"19",1968,-13.8612550622889,3.67753914559907,6.32785981393357,282.771694186613,77.5065915097122,2.92558766603745e-05,97280.884636976,140.862648277837,306.059007825762,2.90740250511186,286.554278371271,278.951780973488
"20",1969,-1.14262168882767,-7.75849182414701,-1.75471494914654,282.217608371079,78.7564994805485,2.89759713894243e-05,97244.5099377139,142.630208174524,305.324895279544,2.9577936344008,286.088130223231,278.281351525117
"21",1970,6.00773811172168,-6.74204004160574,-4.86503975264723,282.493180456888,78.3024539017494,2.85827284815933e-05,97236.3380693969,142.294552074527,305.99090572256,2.99422701522772,286.294861936284,278.589508187169
"22",1971,4.72129043027323,-13.5180986284681,9.26739797905678,282.626879036987,76.8378790340636,2.59513952668073e-05,97350.8893819504,146.133625699476,303.658004982641,2.94034056810358,286.60988434856,278.618657382153
"23",1972,9.16327706400787,8.45465275110774,17.1679047981606,282.507248146703,77.7304844395333,2.82714063048686e-05,97377.1409925684,140.033860088312,304.278125707465,2.92350708184026,286.278051423659,278.798161959424
"24",1973,12.0463414832741,-13.0846714129075,7.95391301484117,282.467681388757,76.5990933466406,2.61119691191731e-05,97408.7128154406,144.982743138427,303.324563945839,2.96429580924244,286.399054273568,278.502985344879
"25",1974,6.37648325757926,-10.6774598867091,2.39472274029611,282.899255157027,77.7021404165198,3.16832706805573e-05,97251.1999238131,140.269502657718,306.985784186371,3.08641890973694,286.576950347352,279.231787401759
"26",1975,-31.2611304942707,-6.03002853230526,12.3809484598051,283.184583078193,76.3587335565337,2.65214452742835e-05,97432.7294228507,143.677283000701,305.997989076952,2.92077770021045,287.091623976865,279.323325908521
"27",1976,-4.74494621661559,-13.0220355995227,-2.4018655801294,282.584906507089,76.4811309866665,2.79840941993164e-05,97291.5409337575,144.745335796738,304.272321911527,2.89826855820606,286.453350083455,278.654155799729
"28",1977,-15.298001597694,19.3397073737802,1.00658299387353,283.027907581182,78.1567611368014,3.04687843916691e-05,97278.5118557528,139.803579371235,307.659257952427,2.97182014745153,286.799413597818,279.225223537997
"29",1978,24.9893683470153,-12.8424583017339,9.20446532968943,282.316910455735,78.5720114532549,3.01030692790123e-05,97232.7732436912,140.530304066027,304.753591898061,3.0055242908419,286.06475806583,278.512407810286
"30",1979,17.8407887253728,12.5007744115481,-0.371199875135627,282.297949067337,78.5510956084657,3.23348634295628e-05,97250.6844926219,136.964547110787,306.548777701816,3.00309766786949,285.969816444469,278.626471370178
"31",1980,66.2621380077538,-5.10894213798842,-2.1750165306502,281.781386506772,79.1526959030112,3.16373588200639e-05,97299.8516761121,133.876490042289,304.531793468727,3.05178184097297,285.338242764958,278.117000400357
"32",1981,9.87555733549662,2.00653744413974,7.74209784126206,282.558583594878,78.2310163107971,3.33770159922259e-05,97273.914597145,136.39220095619,307.223655485311,3.06998790840087,286.253781673539,278.738755643011
"33",1982,-30.1469183865575,-2.75552378813284,-2.16110873402191,283.02954999599,77.4038418002165,2.78341332149512e-05,97465.9755533576,142.569725460839,307.221577979643,2.90192723202848,286.924039346321,279.129213044335
"34",1983,-13.612549595295,1.52640955231806,7.91221050284809,283.134118855968,76.5890998546643,2.78009116981919e-05,97444.8357771065,141.036936600867,306.925547303656,3.09262594715768,287.084946370512,279.103642577081
"35",1984,38.1835395172359,-1.38497536343422,4.59612332678469,282.32540045119,78.0761892809839,2.99116514620775e-05,97335.1745615911,137.50692269331,304.988809982052,3.01931572521314,285.934928535089,278.656275374753
"36",1985,32.4577228663494,11.5390208138068,-5.51351579502342,281.949511133982,77.6482169719921,2.83630062131357e-05,97347.0147896172,141.241882206743,303.790054490976,2.95730437265695,285.805138267341,277.987516848627
"37",1986,9.93793925356757,20.3610746669568,-3.85870414399309,282.414415631975,77.6646596975465,2.91570572998663e-05,97395.0969044055,140.760252979497,305.699851278365,3.01192278898711,286.289929131344,278.447899784972
"38",1987,35.0334459100095,7.60269192209877,-10.546364547355,282.096853629864,78.3471173106145,3.05720901526112e-05,97398.4542678037,137.927919829983,306.264174266388,2.95399810912978,285.760888014011,278.288447292775
"39",1988,-4.91261912274713,-5.06320410401328,-13.8924606034795,283.077544670007,77.8610438011568,2.95991331092072e-05,97323.4476916702,139.760187029941,309.01912924813,3.07585888484077,286.792312870075,279.300636728775
"40",1989,-28.7479038581223,-19.4408631491353,7.90836052208432,283.488795323694,76.6558739080503,2.53783919394218e-05,97498.5662358319,144.336244757712,307.231977947356,2.91118883331991,287.534145489016,279.483527843518
"41",1990,-37.6909896911268,-1.25319096456058,-4.02492735195103,283.552670207158,75.5944274008223,2.64292945786702e-05,97466.6338751069,146.209937350989,307.392103940835,3.03734963902864,287.611294579159,279.458044491026
"42",1991,27.4063354122099,-9.17237093966636,3.71815209572056,282.403867984246,77.4433628535862,2.64787502677639e-05,97491.2345287104,142.438311522184,304.489549073936,2.94275105692975,286.201436378081,278.573623122059
"43",1992,-4.79368617196972,-4.91010969806766,8.53119562298874,283.21692048555,76.4118528896361,2.69097050769817e-05,97469.9139021065,143.81188054407,306.650184624821,3.0273915214147,287.122259892185,279.247549221799
"44",1993,25.6660860169844,1.6865786241287,-6.2054828993611,282.710158270582,76.436564593156,2.80928262561688e-05,97457.1952189371,145.162261884573,304.097591755837,3.07020154195121,286.61611296276,278.752474508294
"45",1994,-49.2408893042157,13.1795264974357,-17.8600551433095,283.952248761754,77.0769108983571,2.88196719474258e-05,97362.0546073032,144.356978808844,311.346114994829,3.03686074939317,287.834855731478,280.034691881583
"46",1995,-6.73002342875379,-16.6903535606439,3.71984290163202,283.070387318973,77.3591142822474,3.03199897280604e-05,97329.0264649273,143.723800502545,306.89928034904,3.04813251738063,286.921030897886,279.166054313666
"47",1996,49.5064794055607,5.03389672589595,-3.13964659192633,282.030443803381,78.0417493717399,2.91037229581944e-05,97304.3235003208,139.939295198491,304.266802628699,2.91010119855863,285.686434704183,278.324467772393
"48",1997,8.00331950592081,-27.4242395368562,-17.8206971448843,283.058218402063,76.9157208523453,2.76057917990228e-05,97443.0277480753,146.094372849672,305.484138612772,2.95464839927145,287.020928741011,279.074960987623
"49",1998,11.3685654902939,9.2125727057854,-8.85662132926482,283.151494505061,77.1055069557105,2.9925507472261e-05,97384.3292678037,141.173918463819,307.280964690666,3.13140485865933,286.994543984367,279.282061678819
"50",1999,-18.7782032081488,1.83389059036169,4.45886135441374,283.578930204602,77.9814837401091,3.19052958891852e-05,97294.3595353935,142.452349425382,310.221395579029,3.03544773659816,287.416722880968,279.760682770898
"51",2000,-40.7825013402489,9.32829522887856,7.79852678782438,283.971262857586,76.4076341053071,2.83987897457385e-05,97345.586365216,146.060150139958,309.492689277903,3.01307763321161,287.970256586785,279.955416011239
"52",2001,-1.03278719288266,8.37402558434082,-14.5847581433306,283.2982217154,77.6751104441334,3.09866548473308e-05,97323.2459567472,141.767458528204,309.320160721386,3.01886724344781,287.117925404075,279.443361437351
"53",2002,-20.5085988657903,1.70654179282783,13.6430668059135,283.806996915767,77.2095656904836,3.1828474271634e-05,97350.912458565,141.666525835049,311.734850593874,3.01738105715596,287.704425482183,279.911257728335
"54",2003,-23.882280354997,-11.6774320339877,-22.8266740857651,283.584900320035,73.7735450914316,2.38642180046717e-05,97487.3712975834,154.019445388311,305.436473588642,2.88301308895402,287.880739105982,279.22734585412
"55",2004,21.5332452537751,-8.05698168062188,-1.46546038143575,283.177484491118,76.7630419669955,2.91107880865342e-05,97363.9834928358,144.559149612414,307.657844771882,2.98838743651596,287.020196266925,279.275839904315
"56",2005,17.8365327423365,-19.5721398612536,9.02428776953079,283.03426505318,76.3990449146698,2.90154436679882e-05,97441.076734923,146.635942405263,305.893299164784,2.91980802033884,287.022118038964,279.037333257592
"57",2006,-13.2355803441268,-18.2205596902069,12.4184559790001,283.589481272179,76.3672018548788,2.75150678259587e-05,97445.7437981181,147.810738686724,309.00638905991,2.8897511638873,287.627004501043,279.584181708082
"58",2007,-23.3545570350646,7.29459997341174,8.64423952758743,284.045466570695,75.6960318265969,2.98404771235307e-05,97414.1817458832,146.276641082111,310.583915129597,3.07673811902339,288.078054749527,280.000792752177
"59",2008,-1.05276529170404,11.5183480704753,12.7415424674333,283.804551358708,76.3357888508088,2.93642669277176e-05,97369.7490242729,144.62708775216,309.638179782316,3.00855029006612,287.748884346263,279.849740242938
"60",2009,-2.96072962630153,12.2302742538601,-0.132199351643522,283.684004366755,76.3824259592387,2.98302014695575e-05,97261.7808957977,146.975933978861,309.893197926831,2.92090585519352,287.678413567327,279.643724322421
"61",2010,43.8044589564699,23.5608042630066,5.69761071319791,282.729155945921,77.6531245849192,3.38250186611098e-05,97143.7360123503,141.623003957208,308.001668755472,2.9318442986091,286.490477419185,278.867840142817
"62",2011,3.94527880199854,-13.4441946158257,-12.028763944888,283.840038211454,75.4950454490016,2.43869513503393e-05,97527.5451440868,149.854125839508,308.166430327299,2.90531952203697,288.073115365948,279.677215184586
"63",2012,1.80803107648443,22.867845554244,3.1547870625819,283.628053219732,75.0505230645016,2.90238795853421e-05,97358.5885773097,148.622318603933,308.65798629095,2.98923969136231,287.749954654377,279.457321832688
"64",2013,34.6405856316526,18.7223941778188,1.26896945413556,283.420228199433,76.9727245229651,3.07756585036673e-05,97298.1879076668,143.054419707599,310.846854125872,2.94444400954185,287.243509884876,279.543932755652
"65",2014,-44.6237508433722,-5.67107147631898,2.86783234332003,284.440933893235,78.067364779979,3.23396738793024e-05,97256.4565333619,143.987032209124,315.071582177442,2.88739707604548,288.372511472939,280.577898767894
"66",2015,-4.89914009396666,3.17450374612676,-3.45066091913568,284.310020035612,74.7785238195832,2.62841284503728e-05,97546.3252045017,147.648516345779,311.97405314058,2.99817832358583,288.470796818403,280.146339592717
"67",2016,-1.85676374741666,0.0692512049874785,2.17015125588742,283.868324377682,76.7795273329683,3.02714981469193e-05,97424.4622741125,144.275453487556,312.031417624781,2.87911337333627,287.851055213791,279.883408885006
"68",2017,11.6533809625859,-6.15644144188785,-3.85319059914694,283.884400902088,75.3208395971815,2.92905086548162e-05,97458.5333217494,147.421368255485,310.964903062179,3.00718114404621,288.018415048043,279.747609943687
"69",2018,-35.7367311788134,-0.173770319650278,-5.44887531003877,284.586589960077,75.1691819346797,2.85274099741431e-05,97365.4541341424,149.951778062701,314.860284366396,2.89021699330662,288.753333934461,280.463414906028
"70",2019,-22.7780581298199,6.09432812874303,4.4019621753057,284.581059334317,74.4148587960275,2.95046108598674e-05,97321.2359321535,149.70127631743,312.786062039913,3.02490915356792,288.821346886654,280.36563016371
"71",2020,-16.5461885340655,-14.6572198192307,-2.63390783107584,284.536412430789,74.3645977317216,2.87571172892873e-05,97446.7046888366,148.820633580687,312.778864668821,3.07755010845928,288.753254285931,280.308435418853
"72",2021,36.9742234088941,-2.67971353921144,-1.40303415199088,283.582672536832,76.0639620406491,3.0936007584026e-05,97414.0040298867,147.070257305997,309.800796273838,2.9052476686122,287.662453265553,279.51362060338
