pc.Variables,pc.Importance
sfcwind,8.8954390407046
rlds,6.14133853506141
tasmin,3.25685078266284
tas,2.43830284037659
ps,1.55174465749696
pr,1.52755846408497
hurs,0.471408897398334
tasmax,-0.189427600708039
rsds,-0.565212868337213
PC1,-1.315030331271
PC2,-2.19930803845365
