pc.Variables,pc.Importance
hurs,6.91765495189525
tasmin,6.09600783441777
tas,5.65891781920015
rsds,4.75173690196428
tasmax,3.75559789320751
rlds,3.00546574126605
pr,2.16909158342606
PC1,-0.417082219419075
PC2,-0.747648449759226
ps,-0.924253579606731
sfcwind,-0.96250521622658
