pc.Variables,pc.Importance
tasmax,6.36023298096444
tas,5.96407917705137
hurs,5.57617808291472
rlds,5.30354872034867
sfcwind,3.53533649228018
tasmin,3.24708712889216
pr,1.26820074178424
rsds,0.763741089692479
PC1,-0.090057711473334
ps,-1.71896733038784
PC3,-2.31181023076278
