pc.Variables,pc.Importance
tasmin,7.31068302048152
tas,6.99089827121861
sfcwind,6.29416199788746
tasmax,5.52702017327531
ps,5.26508084175361
hurs,3.36376179956088
rlds,3.18048538617991
pr,2.80382408119426
rsds,1.41693319922335
PC3,-1.31726530957062
PC1,-4.84793800115555
