PC1,PC2,PC3
-10.21039402681,12.2658621625503,-1.00881032939579
-8.02561197259424,-2.40098484854486,2.46392119928031
-6.11923388298847,5.79828476918128,1.75918388090961
-7.34819228868994,-9.8250304279336,-9.45857309892482
5.96620639601057,-7.31851470360415,-0.244696233943275
-12.3646652875684,21.9258611017716,1.89279505417025
24.5324986469709,-10.7758596085895,0.172596450573109
-10.9382603110404,-6.29515156575174,5.70776221219569
7.16676569013845,3.97317773451606,4.61833217591301
4.67690446843572,-11.5856888286072,-8.98680284401758
-5.57046478786273,1.91049694704329,3.21002288149534
-8.84938526363634,11.9892273762448,-12.0973877739033
5.99592202952903,12.0439288846342,6.06352861964232
-13.3646290661474,-8.78945427664668,9.22959187777303
8.10521048795312,1.37486587670438,-1.59607677818845
8.32481928394205,10.0416607004685,0.289327761488647
-11.6966131070412,10.691920836016,7.44713522609678
18.2477566938397,16.6611681779874,-5.67021014103426
-5.46632958578439,-0.402722514154517,-1.02175132270756
-7.21746934927605,-5.97620894184549,4.61638999536943
-1.60733486092729,3.4954722958248,-3.50728171818013
15.047181628229,-13.9190789456477,3.81023422910167
11.0222099306285,-20.4610859197129,7.35236112585856
-10.3075180052931,-17.0857125585714,-2.85126161914556
4.02827816289978,-6.38299824323347,2.64557872973742
16.4040177522105,-0.121916707762017,2.03185901655264
30.6079495966322,-5.03243672417581,2.58176376055837
7.63407235090097,16.6781734359686,3.91468475229625
19.8745449761241,4.73200432432275,-1.55166858778937
-6.95911584607126,-9.18674757753601,4.87104893710231
10.9285562677767,-8.75438745887032,-5.14408950043542
0.882787126814017,-2.74960443715111,-8.87442239684886
9.12649438489421,7.7197576586503,-5.8004719726838
2.31937336429052,0.185358808354013,-14.6979185579152
-15.1103663095647,-28.0775471887364,-2.23321059093184
-6.55671727025214,2.51008661114985,-1.04073489563008
2.11734897047864,2.91129726109731,3.7733245000449
-27.7279805248411,-7.28485490627248,-12.5558752164408
-18.1345635417816,2.49623911948993,-0.670607810525776
-7.07963295690707,6.1912145690231,-4.87843932504247
-10.5867954057668,17.2145887385178,-1.14516670335368
7.85509141035485,-15.1799506774657,4.21275795510289
31.2201784960493,-9.627367934775,-6.72982906471909
5.34776795591178,-12.0659953900132,8.58378063092415
-1.56083741870577,17.4402609465487,5.91857398906528
-12.1507463359631,-4.92394993213871,-4.79234630012423
11.5758146810202,-5.84139154612927,0.501604988598561
-3.35418854594898,10.0297416762875,-6.7429196798609
-28.4962472156698,-12.8165717989835,3.02459547376647
-5.02445343051901,9.97591283787822,11.1513752250181
5.54998229574242,4.61916422684455,-3.05122043564182
3.92880281855934,22.1449973857154,3.15068803697927
-1.23334351636018,3.5216736803169,4.3136663746709
-14.96151903938,5.23966386689024,-2.09355717042245
-0.131867737073234,-3.62908914743481,-4.16049484652065
3.45087246728109,-2.73540858264524,-2.10970287834237
-6.40414574600295,3.78299947148962,-2.08426901385559
2.13224397897759,-2.31947278893572,2.24394371893581
0.48999741299615,-1.93870987037756,7.25932855503152
-1.63821226077058,-3.03890506487081,-0.76350067130337
-21.0751141646297,0.811990846637551,12.5472657621208
3.43009038458363,2.4037586861434,-8.82385244231909
16.0766211714081,8.49557692115835,2.63475315570919
16.5834110355738,-2.67299147296756,0.220414487826455
8.16758953911842,10.413337983204,4.84142915352615
12.1434506451241,8.1896025045778,-5.30106494642873
-11.8811411599095,1.66817955168923,3.38312908814906
-2.80003766558524,-1.33675740604086,-13.4119255100532
5.61808890250809,-6.91072770920473,18.5556841979504
-5.96561868185654,-14.7409432621163,-2.99654786409335
-7.92579238005457,1.77488387539232,-5.49431341845926
-10.7343624546335,-1.11817288284366,2.5965684796475
