PC1,PC2,PC3
-23.3209451799266,11.0233898819819,15.1425053804747
-20.5850926073811,11.9939650511345,-10.9913034367034
19.2766252220448,-6.14526920231463,11.6472536293175
13.7832520918201,6.75659786115474,4.37726338323317
-27.1012628918943,2.52821134994624,-36.0207322961914
26.3673093879468,18.2544171465999,-31.337526259548
-19.9125967897646,-19.4814215544216,11.7633446350998
6.64236139970567,-5.4732170723266,-5.54735929698511
26.9539700036907,-20.7264105659547,26.6908080633814
-43.8979394824891,-27.5003101105804,-4.71670531415407
22.2995817927152,-9.46351447860792,-0.270493247722443
52.4128753969517,4.70667712701097,9.69984188045862
-1.9114131799905,-22.3477458572065,4.91475489273472
80.7316128058314,-21.7643081823295,6.42882743769834
-27.9519093373198,9.08370548839271,-16.8597806447895
-55.9784230080969,7.2203455024306,-7.66751047788087
-6.84206282576714,20.1046623297073,-12.5196641523029
-21.2640182941708,20.2615994982439,13.1255620522063
-19.3177228560439,11.3087973099244,-12.5720813893501
10.384043841891,14.7518224918282,17.5784836572942
16.5712825326237,15.7453536026328,7.52306544478113
24.1836743666601,24.0354927375682,6.69229820051553
-8.95670644200985,8.5578861519606,4.9978837295362
23.0442210132045,-3.68363749969266,-15.0532077072991
-52.302225242574,-33.360253036449,3.86873981398222
-2.19257043609392,12.1265689981697,-20.9172016791666
22.2874314029267,16.0487051557954,3.80762425950019
58.0729389386538,-13.5635169200159,-16.1930889596956
8.0823213543338,-15.4809292423265,11.3623328310688
-34.6369963181462,-10.4517985223134,16.5442754387976
20.9565325286831,-3.3719691300052,22.4075289313176
40.9829918422742,-11.0746132153152,16.2253446408809
-31.8624205832283,-10.0277438519338,-5.58985748381976
8.10287363084434,-4.21229125530366,-13.4596827440117
-2.57254708251067,26.4520352144769,-12.0010421817182
-37.1619418240174,-14.4934479494613,-4.69304600438638
-13.1987385095243,-32.6136987377929,2.34744970275052
38.4507951404656,-15.2411473814602,-0.786304870469043
26.4384262876883,-0.983505824067348,-4.25922778653088
8.04194343601339,14.7275316519227,10.0627761743216
-4.02545698331125,-10.9900898500076,6.81795699757181
21.2350046700686,9.72320876073726,-1.16459674891433
-70.4070237954547,-19.0470791038583,19.0005201830445
-66.6445432900376,21.5984785503655,13.6000470612558
29.8086236447185,3.5264971297718,9.29391755751995
-7.72733075396953,12.9740243657392,2.71509250396709
-37.6328253112865,32.0525550473381,-10.5024600831592
-18.6237512899896,14.0924679506349,11.0628550677346
81.587666208092,2.41731503974428,6.05272120864645
10.2622548779268,-0.378430500468811,-17.0754030763223
-20.1820904923435,-28.2023340806527,-7.0358527582293
31.8189166664338,4.92085439216086,-13.9865066806839
-54.2133642648024,-11.1039715978368,-20.7094596674377
26.8366527768647,24.6357316901759,-5.7225566764709
-59.6990261359903,-44.038411012405,3.64281026083893
14.0322975369833,-13.2519644703568,-21.2563759937776
35.1164589313364,17.5078102658449,7.93802293890995
19.1939507511958,-21.3207574123878,-0.183799677333832
-25.9394565751344,25.7430871907549,8.79586875020809
-52.1591999020882,3.00993132369523,15.6734607040342
31.7454103108528,11.2296913454079,-17.0965307556966
17.6472749081605,27.6186203491366,-5.14760286427676
41.6048510677571,-20.0417226303572,-11.5328481978508
-14.1591146816516,43.3602161537985,15.6584690547553
-38.0158433921085,27.8735926377037,22.9841005787251
41.4544609640431,-7.43214407608726,21.5448554484638
40.772214914425,-25.5323490166321,0.218733113505085
9.92197186925423,-6.3335174015387,1.23799698333035
-34.6128362555322,-10.9311353347147,-7.60792026593513
-41.2716319874616,13.2211937747742,-1.74539919023132
-46.7295010995258,-16.6829496383474,-12.6869348899255
35.9054545865558,-14.4454348031352,-8.5353291328919
