global_cluster6_ccf1_oni,global_cluster6_ccf1_pdo,global_cluster6_ccf1_npo,global_cluster7_ccf2_oni,global_cluster7_ccf2_pdo,global_cluster7_ccf3_npo,global_cluster8_ccf1_oni,global_cluster9_ccf1_nao,global_cluster10_ccf1_pdo,global_cluster10_ccf1_npo,global_cluster13_ccf1_oni,global_cluster15_ccf1_npgo,global_cluster18_ccf1_nao,global_cluster19_ccf1_oni,global_cluster19_ccf3_oni,global_cluster20_ccf1_npgo,global_cluster20_ccf2_nao,global_cluster21_ccf3_iod,global_cluster21_ccf3_npgo,global_cluster23_ccf1_oni,global_cluster24_ccf1_nao,global_cluster25_ccf1_nao,global_cluster28_ccf1_oni,global_cluster31_ccf3_nao,global_cluster32_ccf3_oni,global_cluster32_ccf3_pdo,global_cluster47_ccf2_npgo,global_cluster61_ccf2_oni,global_cluster61_ccf2_npgo,global_cluster62_ccf1_oni,global_cluster62_ccf2_oni,global_cluster62_ccf2_pdo,global_cluster62_ccf2_npgo
0.00635642384556562,0.0172495610813188,0.0318009639253672,0.176318999502227,0.106047172791434,-0.0666671439066205,-0.113164037105604,0.0066103920265594,0.0523717695398924,0.110421727247769,-0.162340602273477,-0.0294850360595714,0.0446626026808285,0.197729690828362,0.0378104447829248,0.0298445742958609,-0.0172851911518146,-0.4317286726604,0.251285700272451,-0.134622896681116,-0.00568118900961738,0.0875253009893718,-0.0703509005283439,0.213041820795585,0.0313825202599479,0.0688684759927222,-0.0186912990281252,-0.0515016825199494,0.122774830652914,-0.0583437824567175,0.00448256923563461,-0.0915214842236477,-0.0587362259251308
0.0379354559302101,-0.0241186405680867,0.115975545856763,0.00552404017495796,0.0916947053670401,0.0097634582494149,0.188832870804917,-0.0954690726722381,-0.0322177277773057,0.0361122508149852,0.0777104011892978,-0.00369553402442771,-0.267805878727933,-0.0657274299730379,0.135628541209743,-0.0157250425044672,-0.0153499808110874,-0.326986020174886,0.328466461848934,0.0120716424107611,0.122692680830974,-0.130484405981738,0.0374782974136055,0.0309500546010419,0.234288394602125,0.212640883424948,-0.387862487530018,-0.113582160249386,0.0798270652677793,-0.0548904661165157,-0.135125154466376,-0.158606781777292,0.069042177351654
0.224178703123147,0.0884359963778836,0.0184919485714807,0.146257237095614,0.107739100866896,0.0244960624007422,0.285897220082839,0.0475823893078358,-0.0100956929279301,0.152059587004742,0.051660218691696,0.146734084742346,-0.0990793843431266,-0.0303067635253858,0.0199363412090697,0.121881199696118,-0.117152361971676,-0.189718902784746,0.314111049912745,0.00184378074786846,-0.213272539021496,0.0897179886454811,0.120849071169282,0.0282064413549161,-0.0625446761509067,0.0803240629312465,-0.455908553767634,0.0302870625370367,0.00926403165176674,0.027718377100587,0.0855172870038647,-0.0391677812947292,0.0922923405831694
0.0115114133077539,0.0175364305284027,0.259516038791416,0.0459228052981362,-0.0012970884333082,-0.0990252269152666,-0.170312367002199,0.0229088021426742,-0.0999413670485425,0.0554626991586964,-0.179389420800083,0.250673505529764,-0.227813827188447,0.146956498597147,-0.151767742605671,0.208278126787519,-0.0154175765620685,-0.284286072668009,0.26407987697789,-0.181580683241039,0.104622442297476,-0.27945455905262,0.164718686288151,-0.116156428424682,-0.103414040947635,0.0900721523128299,-0.295206958024022,-0.169549184850275,-0.0378457245413611,-0.0221385249377542,0.113033587995364,-0.130657927026932,0.215260283244351
-0.0968038302354747,0.121104039378313,-0.0370122458951578,-0.0542606003666237,-0.298888361985894,0.103322969197373,-0.462280197142706,0.217810592868842,-0.239066051095777,0.0859535045880208,-0.163185539498105,0.340966739837865,0.202374634924514,0.340763442310013,-0.0558496327342043,0.417979120819339,0.408384037146403,-0.405770991845197,0.420976383925135,-0.357276984810126,0.0360089556183638,0.19215644687594,-0.0377294043223546,0.109157840453821,0.0430275155694871,0.286009405817734,-0.244878625311617,-0.131179387234429,-0.101318088439291,0.114724076396357,-0.121272551007555,-0.383688490003395,0.333682298281625
0.448443772611745,0.427324144081859,-0.404517643949891,-0.451856990161083,-0.440067403989175,-0.482875670371206,0.00796680029402822,-0.419791508673851,-0.492682052128445,0.481698848136739,0.526241930989014,0.407672078118461,-0.435537885549725,-0.109437173220791,-0.11413579849806,0.332506015338267,-0.0394664139128384,-0.340652791362291,0.406731391614616,0.399753377094102,0.441596951262762,-0.520543064010984,-0.477738277422101,-0.438985094374147,0.482895793860018,0.431885549383982,-0.0964755428779189,0.126327905780516,-0.264207807550087,0.29608228297741,-0.512219598094104,-0.401274894383963,0.462550110430167
0.413171330405583,0.238200177515705,0.116529072171064,-0.270374765929877,-0.113061720032911,-0.0781779278222857,0.256394274702167,-0.0566077801918861,-0.178943337239015,0.00483730182001938,0.454264391934834,0.130134158541908,0.121554263269455,-0.641895726450066,-0.379329955797309,0.10305542822843,-0.000540647294437746,-0.143480002504084,0.243839923985698,0.65866353335393,0.147091549846684,0.10095224810106,-0.0281125735444671,-0.287272703196312,0.274236224316302,0.137227179579334,0.0541759910055645,0.404703645974016,-0.401886383990573,-0.490189601930803,-0.245207682976386,-0.175572501395458,0.240070874874187
-0.136553605107615,-0.0460279701383318,0.0353951676022338,0.185682869731317,0.159234844765693,0.177326691339013,-0.188591840712336,-0.169515941352526,-0.0902333246403203,0.0219402275341546,-0.276413187693564,0.136999699680222,0.0270214588679626,0.127876676577538,-0.414143780535528,0.0023229515636116,-0.0237251675423855,-0.266591185147325,0.0293683236612054,-0.136708183695141,0.0999789455734468,-0.200502207143376,0.0383480534493182,-0.0083652788231649,-0.320304110729753,-0.0620782397139288,0.0196244179062428,-0.018669409808738,-0.183194456099584,-0.00433723186445585,0.0822032564671565,0.129950066897223,-0.0618095336876269
-0.225403022314175,-0.0709986992562524,-0.0732458199208586,0.188263105274852,0.159460586507563,0.0197828986847283,-0.151240035116338,-0.227291999887224,0.0269059091870129,-0.0737209037433804,-0.101176156830295,0.124848474998756,-0.0360515853675469,0.0561083334254348,-0.0587280830469328,-0.0399790280223214,-0.0156137340213764,-0.1919375984426,-0.0856632871084068,-0.213373957807414,0.0392697240871216,-0.0765684274910617,0.0335299140341655,-0.071760865805935,-0.122349078303807,-0.251278774040479,0.12727636447683,-0.148429012721539,-0.0613750216493862,0.0769766884430321,0.0877768791558436,0.275987119239334,-0.253111117667729
0.00659109621262905,-0.08572668067943,0.0820576097195417,-0.00510009909449768,0.00325108866060868,0.00816794646037502,-0.055323125148577,0.275121860926442,0.167263362709768,-0.0221846982224749,0.203966974521508,-0.0487472837555408,-0.01743872630557,-0.00517476733431807,0.0908869956945954,-0.0607699849858817,0.0463594009838105,-0.109306138043301,-0.170350494899543,-0.0263041726348659,-0.0343610428485811,0.0517955008758626,0.0370950401765661,0.0388636256749141,-0.144433415363123,-0.23294476872268,0.170706881714037,-0.0491316009702387,-0.0355541830889029,-0.0470571385144305,0.109044512206607,0.118708202337448,-0.317472182068174
