pc.Variables,pc.Importance
tas,7.88630457707365
tasmin,7.34002902959174
rlds,6.61586773851437
tasmax,6.57323930567501
ps,5.37052884612764
PC1,4.93511184120729
hurs,4.77859269777033
rsds,2.93115299742381
pr,1.47011004612922
PC2,0.269073152110822
sfcwind,-1.30490276059825
