pc.Variables,pc.Importance
hurs,17.5295331310158
tas,14.7883970062223
tasmax,13.1057980723467
tasmin,11.9603119721407
rlds,7.91981238720102
sfcwind,6.56299615131129
pr,5.86710874735068
rsds,1.62345112531552
PC3,-0.746130071552967
PC2,-1.46991405045412
ps,-2.14259050391978
