pc.Variables,pc.Importance
rlds,9.6870014073434
tas,7.70505302413101
tasmin,7.66398312358191
hurs,7.61161390680408
rsds,6.52420324761739
tasmax,5.2642730166727
PC1,4.17423769016339
pr,4.09980628516849
PC3,-0.582822657304066
sfcwind,-0.805937107786955
ps,-3.19495357020262
