global_cluster1_ccf2_nao,global_cluster1_ccf2_npo,global_cluster1_ccf3_pdo,global_cluster2_ccf1_oni,global_cluster2_ccf1_iod,global_cluster2_ccf1_npgo,global_cluster2_ccf2_nao,global_cluster2_ccf2_iod,global_cluster2_ccf2_npgo,global_cluster2_ccf2_npo,global_cluster2_ccf3_oni,global_cluster2_ccf3_iod,global_cluster3_ccf1_oni,global_cluster3_ccf1_nao,global_cluster3_ccf1_iod,global_cluster3_ccf1_npo,global_cluster3_ccf2_oni,global_cluster3_ccf2_nao,global_cluster3_ccf2_pdo,global_cluster3_ccf2_iod,global_cluster3_ccf2_npgo,global_cluster3_ccf2_npo,global_cluster3_ccf3_iod,global_cluster3_ccf3_npgo,global_cluster4_ccf1_oni,global_cluster4_ccf1_pdo,global_cluster4_ccf1_iod,global_cluster4_ccf1_npgo,global_cluster4_ccf2_oni,global_cluster4_ccf2_nao,global_cluster4_ccf2_pdo,global_cluster4_ccf2_npo,global_cluster5_ccf1_nao,global_cluster5_ccf1_npo,global_cluster5_ccf2_nao,global_cluster5_ccf2_npgo,global_cluster5_ccf3_oni,global_cluster5_ccf3_npo,global_cluster6_ccf1_oni,global_cluster6_ccf1_nao,global_cluster6_ccf1_pdo,global_cluster6_ccf1_npgo,global_cluster6_ccf2_oni,global_cluster6_ccf2_iod,global_cluster6_ccf2_npgo,global_cluster6_ccf2_npo,global_cluster6_ccf3_oni,global_cluster6_ccf3_nao,global_cluster6_ccf3_pdo,global_cluster6_ccf3_iod,global_cluster6_ccf3_npgo,global_cluster7_ccf1_oni,global_cluster7_ccf1_nao,global_cluster7_ccf1_pdo,global_cluster7_ccf1_iod,global_cluster7_ccf1_npo,global_cluster7_ccf2_oni,global_cluster7_ccf2_nao,global_cluster7_ccf2_iod,global_cluster7_ccf3_oni,global_cluster7_ccf3_nao,global_cluster7_ccf3_pdo,global_cluster7_ccf3_iod,global_cluster7_ccf3_npo,global_cluster8_ccf1_oni,global_cluster8_ccf1_pdo,global_cluster8_ccf1_iod,global_cluster8_ccf1_npgo,global_cluster8_ccf1_npo,global_cluster8_ccf2_oni,global_cluster8_ccf2_nao,global_cluster8_ccf2_iod,global_cluster8_ccf2_npgo,global_cluster8_ccf3_oni,global_cluster8_ccf3_pdo,global_cluster8_ccf3_npgo,global_cluster8_ccf3_npo,global_cluster9_ccf1_oni,global_cluster9_ccf1_pdo,global_cluster9_ccf1_iod,global_cluster9_ccf1_npgo,global_cluster9_ccf2_oni,global_cluster9_ccf2_npgo,global_cluster9_ccf2_npo,global_cluster9_ccf3_iod,global_cluster9_ccf3_npgo,global_cluster10_ccf1_oni,global_cluster10_ccf1_nao,global_cluster10_ccf1_pdo,global_cluster10_ccf1_npgo,global_cluster10_ccf1_npo,global_cluster10_ccf2_oni,global_cluster10_ccf2_nao,global_cluster10_ccf2_iod,global_cluster10_ccf3_pdo,global_cluster10_ccf3_iod,global_cluster10_ccf3_npgo,global_cluster11_ccf1_oni,global_cluster11_ccf1_nao,global_cluster11_ccf1_pdo,global_cluster11_ccf1_npgo,global_cluster11_ccf2_nao,global_cluster11_ccf2_pdo,global_cluster11_ccf2_npgo,global_cluster11_ccf2_npo,global_cluster12_ccf1_nao,global_cluster12_ccf1_iod,global_cluster12_ccf1_npo,global_cluster12_ccf2_oni,global_cluster12_ccf2_pdo,global_cluster12_ccf2_iod,global_cluster12_ccf2_npo,global_cluster12_ccf3_pdo,global_cluster12_ccf3_npgo,global_cluster12_ccf3_npo,global_cluster13_ccf1_oni,global_cluster13_ccf1_nao,global_cluster13_ccf1_iod,global_cluster13_ccf1_npgo,global_cluster13_ccf1_npo,global_cluster13_ccf2_nao,global_cluster13_ccf2_npo,global_cluster13_ccf3_oni,global_cluster13_ccf3_pdo,global_cluster13_ccf3_iod,global_cluster13_ccf3_npgo,global_cluster14_ccf1_iod,global_cluster14_ccf2_nao,global_cluster14_ccf3_oni,global_cluster14_ccf3_nao,global_cluster14_ccf3_npgo,global_cluster14_ccf3_npo,global_cluster15_ccf1_oni,global_cluster15_ccf1_nao,global_cluster15_ccf1_pdo,global_cluster15_ccf1_npgo,global_cluster15_ccf1_npo,global_cluster15_ccf2_nao,global_cluster15_ccf2_pdo,global_cluster15_ccf3_oni,global_cluster15_ccf3_nao,global_cluster16_ccf1_oni,global_cluster16_ccf1_nao,global_cluster16_ccf1_pdo,global_cluster16_ccf1_npgo,global_cluster16_ccf2_oni,global_cluster16_ccf2_nao,global_cluster16_ccf2_pdo,global_cluster16_ccf2_iod,global_cluster16_ccf2_npgo,global_cluster16_ccf2_npo,global_cluster16_ccf3_nao,global_cluster16_ccf3_iod,global_cluster17_ccf1_oni,global_cluster17_ccf1_nao,global_cluster17_ccf1_pdo,global_cluster17_ccf1_npo,global_cluster17_ccf2_nao,global_cluster17_ccf2_npgo,global_cluster17_ccf2_npo,global_cluster17_ccf3_oni,global_cluster17_ccf3_pdo,global_cluster17_ccf3_iod,global_cluster17_ccf3_npo,global_cluster18_ccf1_oni,global_cluster18_ccf1_nao,global_cluster18_ccf1_pdo,global_cluster18_ccf1_npgo,global_cluster18_ccf1_npo,global_cluster18_ccf2_oni,global_cluster18_ccf2_nao,global_cluster18_ccf2_pdo,global_cluster18_ccf2_iod,global_cluster18_ccf2_npgo,global_cluster18_ccf2_npo,global_cluster18_ccf3_oni,global_cluster18_ccf3_nao,global_cluster18_ccf3_iod,global_cluster19_ccf1_oni,global_cluster19_ccf1_nao,global_cluster19_ccf1_pdo,global_cluster19_ccf1_iod,global_cluster19_ccf1_npgo,global_cluster19_ccf2_oni,global_cluster19_ccf2_nao,global_cluster19_ccf2_iod,global_cluster19_ccf2_npo,global_cluster20_ccf1_oni,global_cluster20_ccf1_nao,global_cluster20_ccf1_pdo,global_cluster20_ccf1_iod,global_cluster20_ccf1_npgo,global_cluster20_ccf1_npo,global_cluster20_ccf2_nao,global_cluster20_ccf3_nao,global_cluster21_ccf2_oni,global_cluster21_ccf2_nao,global_cluster21_ccf2_pdo,global_cluster21_ccf2_npgo,global_cluster21_ccf3_oni,global_cluster21_ccf3_nao,global_cluster21_ccf3_pdo,global_cluster21_ccf3_iod,global_cluster21_ccf3_npgo,global_cluster22_ccf1_oni,global_cluster22_ccf2_nao,global_cluster22_ccf2_iod,global_cluster22_ccf2_npo,global_cluster22_ccf3_oni,global_cluster22_ccf3_pdo,global_cluster23_ccf1_oni,global_cluster23_ccf2_nao,global_cluster23_ccf3_oni,global_cluster23_ccf3_nao,global_cluster24_ccf1_oni,global_cluster24_ccf1_npgo,global_cluster24_ccf1_npo,global_cluster24_ccf2_oni,global_cluster24_ccf2_pdo,global_cluster24_ccf2_iod,global_cluster24_ccf2_npgo,global_cluster24_ccf3_pdo,global_cluster24_ccf3_iod,global_cluster25_ccf1_pdo,global_cluster25_ccf2_oni,global_cluster25_ccf2_nao,global_cluster25_ccf2_pdo,global_cluster25_ccf2_npgo,global_cluster25_ccf3_oni,global_cluster25_ccf3_nao,global_cluster25_ccf3_iod,global_cluster25_ccf3_npo,global_cluster26_ccf1_oni,global_cluster26_ccf1_nao,global_cluster26_ccf1_npo,global_cluster26_ccf2_nao,global_cluster26_ccf2_npo,global_cluster26_ccf3_oni,global_cluster26_ccf3_nao,global_cluster26_ccf3_pdo,global_cluster26_ccf3_iod,global_cluster26_ccf3_npo,global_cluster27_ccf1_nao,global_cluster27_ccf1_pdo,global_cluster27_ccf2_npgo,global_cluster27_ccf3_nao,global_cluster27_ccf3_iod,global_cluster27_ccf3_npo,global_cluster28_ccf1_nao,global_cluster28_ccf1_iod,global_cluster28_ccf2_oni,global_cluster28_ccf2_nao,global_cluster28_ccf2_npgo,global_cluster28_ccf3_nao,global_cluster28_ccf3_pdo,global_cluster29_ccf1_oni,global_cluster29_ccf1_nao,global_cluster29_ccf1_pdo,global_cluster29_ccf1_npgo,global_cluster29_ccf2_oni,global_cluster29_ccf2_iod,global_cluster29_ccf3_oni,global_cluster29_ccf3_nao,global_cluster29_ccf3_pdo,global_cluster29_ccf3_npgo,global_cluster30_ccf1_oni,global_cluster30_ccf1_pdo,global_cluster30_ccf1_iod,global_cluster30_ccf2_iod,global_cluster30_ccf2_npgo,global_cluster30_ccf3_oni,global_cluster30_ccf3_pdo,global_cluster30_ccf3_npgo,global_cluster31_ccf1_oni,global_cluster31_ccf1_pdo,global_cluster31_ccf1_iod,global_cluster31_ccf1_npo,global_cluster31_ccf2_oni,global_cluster31_ccf2_pdo,global_cluster31_ccf2_iod,global_cluster31_ccf2_npo,global_cluster31_ccf3_oni,global_cluster31_ccf3_nao,global_cluster31_ccf3_iod,global_cluster31_ccf3_npgo,global_cluster31_ccf3_npo,global_cluster32_ccf1_oni,global_cluster32_ccf1_nao,global_cluster32_ccf1_pdo,global_cluster32_ccf1_npo,global_cluster32_ccf2_nao,global_cluster32_ccf2_pdo,global_cluster32_ccf3_nao,global_cluster32_ccf3_pdo,global_cluster33_ccf1_oni,global_cluster33_ccf1_nao,global_cluster33_ccf1_pdo,global_cluster33_ccf1_npo,global_cluster33_ccf2_oni,global_cluster33_ccf2_nao,global_cluster33_ccf3_nao,global_cluster33_ccf3_pdo,global_cluster34_ccf1_nao,global_cluster34_ccf1_pdo,global_cluster34_ccf1_npo,global_cluster34_ccf3_nao,global_cluster34_ccf3_npgo,global_cluster35_ccf1_oni,global_cluster35_ccf1_nao,global_cluster35_ccf1_pdo,global_cluster35_ccf1_npo,global_cluster35_ccf2_oni,global_cluster35_ccf2_nao,global_cluster35_ccf3_oni,global_cluster35_ccf3_iod,global_cluster35_ccf3_npo,global_cluster36_ccf1_oni,global_cluster36_ccf1_nao,global_cluster36_ccf1_npgo,global_cluster36_ccf2_oni,global_cluster36_ccf2_nao,global_cluster36_ccf2_iod,global_cluster36_ccf2_npgo,global_cluster36_ccf3_oni,global_cluster36_ccf3_nao,global_cluster36_ccf3_iod,global_cluster36_ccf3_npgo,global_cluster37_ccf1_oni,global_cluster37_ccf1_pdo,global_cluster37_ccf1_iod,global_cluster37_ccf3_oni,global_cluster37_ccf3_nao,global_cluster37_ccf3_npgo,global_cluster37_ccf3_npo,global_cluster38_ccf1_oni,global_cluster38_ccf1_nao,global_cluster38_ccf1_pdo,global_cluster38_ccf1_npgo,global_cluster38_ccf2_oni,global_cluster38_ccf2_iod,global_cluster38_ccf2_npgo,global_cluster38_ccf2_npo,global_cluster38_ccf3_nao,global_cluster39_ccf1_nao,global_cluster39_ccf3_nao,global_cluster40_ccf1_pdo,global_cluster40_ccf1_iod,global_cluster40_ccf2_pdo,global_cluster40_ccf2_npgo,global_cluster40_ccf3_oni,global_cluster40_ccf3_nao,global_cluster41_ccf1_oni,global_cluster41_ccf1_nao,global_cluster41_ccf1_npo,global_cluster41_ccf2_iod,global_cluster41_ccf3_nao,global_cluster42_ccf1_nao,global_cluster42_ccf2_nao,global_cluster42_ccf3_oni,global_cluster42_ccf3_pdo,global_cluster42_ccf3_npo,global_cluster43_ccf1_oni,global_cluster43_ccf1_nao,global_cluster43_ccf1_iod,global_cluster43_ccf2_oni,global_cluster43_ccf2_nao,global_cluster43_ccf2_pdo,global_cluster43_ccf2_npgo,global_cluster43_ccf3_pdo,global_cluster43_ccf3_npo,global_cluster44_ccf1_nao,global_cluster44_ccf2_nao,global_cluster44_ccf2_npgo,global_cluster44_ccf2_npo,global_cluster44_ccf3_oni,global_cluster44_ccf3_pdo,global_cluster45_ccf1_pdo,global_cluster45_ccf1_npgo,global_cluster45_ccf2_oni,global_cluster45_ccf2_pdo,global_cluster45_ccf2_npo,global_cluster45_ccf3_oni,global_cluster45_ccf3_nao,global_cluster45_ccf3_npgo,global_cluster45_ccf3_npo,global_cluster46_ccf1_nao,global_cluster46_ccf1_pdo,global_cluster46_ccf1_npgo,global_cluster46_ccf2_oni,global_cluster46_ccf2_nao,global_cluster46_ccf2_npgo,global_cluster46_ccf2_npo,global_cluster46_ccf3_oni,global_cluster46_ccf3_pdo,global_cluster46_ccf3_npo,global_cluster47_ccf1_oni,global_cluster47_ccf1_iod,global_cluster47_ccf2_oni,global_cluster47_ccf2_nao,global_cluster47_ccf2_iod,global_cluster47_ccf2_npo,global_cluster47_ccf3_oni,global_cluster47_ccf3_pdo,global_cluster47_ccf3_npgo,global_cluster47_ccf3_npo,global_cluster48_ccf1_oni,global_cluster48_ccf1_pdo,global_cluster48_ccf1_npo,global_cluster48_ccf2_oni,global_cluster48_ccf2_pdo,global_cluster48_ccf2_npgo,global_cluster48_ccf3_nao,global_cluster48_ccf3_npo,global_cluster49_ccf1_oni,global_cluster49_ccf1_nao,global_cluster49_ccf1_pdo,global_cluster49_ccf1_npo,global_cluster49_ccf3_nao,global_cluster49_ccf3_npo,global_cluster50_ccf1_npgo,global_cluster50_ccf1_npo,global_cluster50_ccf3_nao
-0.320236339131504,0.0705243925803626,-0.227033298175851,-0.166337311408993,-0.0353175049155935,0.200640495735133,0.0980197226854759,-0.00309915387643658,0.151643554690792,0.00323070178234841,0.0345513376746253,0.0831186156144603,-0.000611571770298258,0.011113784233482,-0.0108709753713251,-0.0767396975672413,0.0253084692147162,0.309911979470988,-0.0449483199253857,-0.0486517220545743,-0.0631674474987701,0.105401330623295,0.192966171788416,-0.00523658661155019,0.171081486980652,0.182438861448427,0.0531842710571412,-0.0695124301366869,-0.00689695862429954,-0.0151823087805235,0.0228036949455836,0.0684572854688248,0.0373348866475696,0.0474121280451614,-0.325979968181971,0.0230954010387149,-0.215615780830578,-0.047901793972411,-0.00556746917273766,-0.0113111305493534,0.0304929260906158,0.0786841711937131,-0.166260054651102,-0.321381063867571,0.136371345413152,-0.0562514672887229,0.141433460703508,0.102819002329041,0.157852780750609,0.0977595307678446,-0.133533488197427,0.0909258144220746,-0.195598855667414,-0.0481244346674843,-0.00406460003297173,0.0714264080882551,0.101604011174971,-0.0239841686224275,0.175617135526562,-0.0954493801023801,0.0871852802639371,-0.0117420608441948,-0.00851565100593722,0.0989845999679053,0.0235866378877891,0.124130639270278,-0.298743328945677,0.196831363333795,-0.0964287016889885,0.145148245700751,-0.0554457206376266,0.0809057804239976,-0.161982027878729,-0.0600905696059918,-0.0938493419225023,0.0114014257677127,0.00320436734398245,-0.0312113176848179,0.0183530595097268,-0.300361462170136,0.241966432487135,-0.0198618805943035,0.0130777527518456,-0.187305051780663,0.0110921927564786,0.0228346459337413,-0.195757852746135,0.156509588217048,-0.00995501961596697,0.0428013599308897,-0.0012806767391696,-0.00173540291278602,-0.0486989571493997,-0.236404681700611,-0.0642187758882441,-0.170415611694837,0.0898148560481524,-0.0398869671053025,0.0017595409994044,0.0793829189672537,0.0028548268875764,-0.157315420132636,-0.105343412475363,0.065831444186862,0.0249249421761005,-0.0344282360368086,-0.0631806352024309,0.0791113353026018,0.098036363834905,-0.00299947047113909,0.204075354044874,-0.00194950844116261,-0.105255131463389,0.0833570838685604,0.0813170125662274,0.0796297528268287,-0.0923837639379903,-0.0566956432266849,-0.153394560632198,-0.0763442387538469,0.0112887050453234,0.095073367313588,-0.0828235091933048,0.00989549326646095,-0.298212456630094,0.229048003905722,0.177195384237665,-0.0679477083770852,-0.110678566295089,0.0394888877957225,0.116269585323629,0.0409192790208075,-0.0997424991343448,-0.00953936025593375,-0.0125664390929447,-0.00568754084312542,-0.0474684206660457,0.234843517696788,-0.0909299422533055,0.0132911286409724,-0.200491478168597,-0.0778990240711501,0.0229963780147735,-0.0422199749960197,-0.0144956070283585,0.00855417868560527,0.0945578757749677,0.141554191113875,-0.103131020702107,0.124471016858561,-0.118993775569421,-0.0673553333605619,0.0666012985929572,0.0404930291403703,-0.0150407683027246,0.0879301898068737,-0.125513218427123,0.0870464149665905,0.016965353141741,-0.0918208900176662,-0.0793699312752121,-0.105993637659754,0.000272083979416835,0.162505562168408,-0.157907031469696,-0.0735888027892776,0.0555156581497732,0.12246014145885,-0.168316290843416,0.054841575351121,-0.11246131785457,0.0380412194189127,0.293044319246266,-0.079899969443828,0.0233444396100578,-0.0328937857749153,0.133737024208231,-0.0345481108340364,-0.127522765498029,-0.0418440334072217,-0.0143111914346789,-0.268357375546329,-0.010097742458252,0.05863239608887,-0.10600487485364,-0.203524851360731,-0.099830115858272,-0.110690731681266,0.00674362306705104,-0.0603823450956905,-0.237451272566641,0.0704607099330529,-0.00543108489934007,0.0744119366734694,-0.158395630380154,0.250076519731139,0.117726251290409,0.236035647797245,-0.354715121782912,0.0925641927256784,0.0959853852996101,0.0604810504274677,0.109097873431808,-0.266673550075612,0.0655346765420574,-0.112796647972678,0.0238280830693167,-0.119731408729837,0.0899047243655218,-0.106654853496449,-0.139380015794605,-0.138442907172917,0.234330038864679,-0.20443933804968,-0.0995466699585334,0.155266255779961,-0.172463292180095,-0.0272916396736038,-0.0981857711689554,-0.16378546263594,0.0559616712771539,0.137087220043988,0.0236339017362556,0.199873368689938,-0.119669337816732,-0.087278704446235,0.0933188766722585,0.244740755280498,-0.0252937260553726,-0.125029495583096,0.238857913518283,0.0988968376399366,-0.185485343628195,-0.096213906172444,-0.192355246889114,-0.0537540691600462,-0.0568529979296868,-0.00559112402631849,0.0127556777609999,0.0185835115657945,-0.264903393344258,0.0294035398931713,0.222276635661617,0.0677835436855066,0.205750471383613,0.00697766816822633,-0.0835123609658149,-0.120756338641847,0.183787032951898,-0.130742507828954,0.0536445209667402,0.211174567770823,-0.262840298368752,0.0114770356734441,0.0802614997256728,-0.117306893088939,0.05850142344618,-0.141596786168194,-0.0903701199997032,-0.126518332463762,-0.202966570949729,0.0268941930594921,0.0898928608732455,0.13259151155209,0.00541117817837211,-0.0914329425538236,0.0837924570710201,0.0434475449063329,-0.31377171782225,0.0941839999203433,-0.270763184573863,-0.238740174412715,0.0720861879793671,-0.0762531963138094,0.01571456936876,-0.116247357723388,-0.0722020930937929,-0.0547856339349705,-0.113833342776336,-0.0665290000154588,0.0597317141022024,0.211019177029052,-0.11051650336612,0.03744851794217,-0.0855609163700769,-0.0270653268265467,-0.0254804002861875,0.0294362684964994,0.0952674518024634,-0.262446910977027,-0.118983610920969,0.0149543589928239,-0.0932725767972314,-0.0803903015166804,-0.0487136860889824,-0.0771027407812194,0.0987379551735645,-0.286704988562493,0.046969147412933,-0.18113780855888,-0.076637338679878,0.178240545328645,-0.117185930501997,0.178284665071893,-0.317203659352184,-0.0614432700162745,-0.0907790118430404,0.0902958366425561,-0.0582865196035507,0.121695585527853,-0.16320819053094,0.278727785111719,-0.0391251988518747,-0.132509582340088,-0.0900748039679053,-0.0649102103228145,0.104974721625538,0.0148120528606275,0.166733988259032,-0.253799408248259,-0.0542503866394804,0.0431947880106031,0.259589040473365,0.103667391215355,-0.00316524691245891,-0.0440095390980823,-0.027761561112987,0.0772145106368746,0.0814761674035527,-0.00377524060819159,0.0407195648162395,-0.174090975387067,-0.034097647965495,-0.287517465960712,0.224174374216402,0.00501765005291245,0.140543053720809,0.047834985755295,0.00802155286264486,-0.262347903802815,-0.099884870061853,0.0116720987709236,-0.0595825838092525,0.0307755594037742,-0.106695045205158,0.108017053884364,0.0363490459650384,-0.077966187875228,0.0336597055771852,-0.0197152808892104,-0.217938331978267,0.0529047172754885,0.107381468156498,-0.114908768551213,0.274916908395131,-0.0761906908208717,0.0745170165611847,0.039917663646786,0.0460905763762768,0.156872343216212,-0.163686054284647,-0.218768182987264,0.112136628426191,-0.274535100257497,-0.0392441848895121,-0.0391551929350604,-0.159388690234479,-0.193035936358079,0.200872779656307,-0.0410041224393077,0.16440141155068,-0.0189708832349036,0.0364692159635012,0.00308158144459942,0.0256880820593656,0.134588156307112,0.0948491996681956,0.105326225529322,0.0992936128760925,0.118195078857404,0.0746602236476449,-0.187638142182474,0.0693932981930627,0.00223352612162233,0.0338010526024362,-0.059427934070328,0.101063642545978,0.0243495841503541,-0.0902805477817379,-0.113013870693367,-0.0908572655800628,0.189199617755178,0.113812590081068,-0.0526523895595111,0.0690249564636501,0.0686258322702277,0.0479520589712441,-0.0152700616334478,-0.140082388311239,-0.146067851141859,-0.0204252464616358,0.150067986613962,0.0996727222393127,-0.235189531528223,0.00544242772165243,-0.0554791840621824,0.0689452887518948,-0.154710423561048,-0.0261080448610678,0.138302515990852,0.0284658605358797,-0.379023347387903,0.0493582887535767,0.0624877757786893,0.0588042807589745,0.0907184147870809,-0.0906068387653826,-0.00479299196934587,0.0819742494386354,0.0571395118113592,-0.162590738199694,0.0454022319039297
