pc.Variables,pc.Importance
tasmax,6.30108686848957
tasmin,4.6560142455368
tas,4.25317791034965
PC1,3.97018126893701
rsds,3.59649749935733
hurs,3.58613067043015
rlds,1.76251531385198
PC2,0.152999724957474
sfcwind,-0.395950463636267
pr,-2.40186082095301
ps,-2.88953298779524
