index,region,cluster,pc,cor
oni,Africa,1,1,0.394152921602352
pdo,Americas,1,1,0.265235605039489
npgo,Antarctica,1,1,0.259094306525646
nao,Asia,1,2,0.249751602391833
pdo,Europe,1,2,0.238521921643568
npo,Oceania,1,2,0.288220288927354
pdo,Africa,1,3,0.281823934747164
iod,Americas,1,3,0.231241816727926
npo,Antarctica,1,3,0.266154395160654
oni,Asia,2,1,0.28860413983412
pdo,Europe,2,1,0.307356578467162
oni,Oceania,2,3,0.265816158002209
nao,Africa,2,3,0.324165924995449
iod,Americas,2,3,0.273765949771156
npgo,Antarctica,2,3,0.324390896390408
npo,Asia,2,3,0.237000799285525
nao,Europe,3,2,0.364689692105238
pdo,Oceania,3,2,0.341599005558292
iod,Africa,3,2,0.275690781490502
npgo,Americas,3,2,0.349568838350849
oni,Antarctica,3,3,0.268363671771979
npgo,Asia,3,3,0.376560425062649
npo,Europe,3,3,0.246707472744792
oni,Oceania,4,1,0.37761266029976
nao,Africa,4,1,0.236565554828428
pdo,Americas,4,1,0.311985543661758
iod,Antarctica,4,1,0.320570726949401
npgo,Asia,4,1,0.345521932276243
npo,Europe,4,1,cor04
oni,Oceania,4,3,cor04
pdo,Africa,4,3,cor04
npgo,Americas,4,3,0.346031610793643
oni,Antarctica,5,1,0.371787383792266
nao,Asia,5,1,cor04
npgo,Europe,5,1,0.272035391990945
npo,Oceania,5,1,0.239810816014389
oni,Africa,5,2,0.307498591027794
pdo,Americas,5,2,0.291003536627454
npo,Antarctica,5,2,0.313286012287735
oni,Asia,5,3,0.232786494005407
nao,Europe,5,3,0.249234953235805
npo,Oceania,5,3,0.265818759474453
oni,Africa,6,1,0.251889877498593
nao,Americas,6,1,cor04
npgo,Antarctica,6,1,cor04
npo,Asia,6,1,0.324346785337407
nao,Europe,6,2,0.242874164164674
oni,Oceania,6,3,0.2513527385191
nao,Africa,6,3,0.23724434741447
pdo,Americas,6,3,0.329310666578614
oni,Antarctica,7,1,cor04
nao,Asia,7,1,0.24435141207728
pdo,Europe,7,1,0.326635779580842
npo,Oceania,7,1,0.246082557215227
iod,Africa,7,2,0.307556241718542
oni,Americas,7,3,0.38470505481352
pdo,Antarctica,7,3,0.292599595007396
iod,Asia,7,3,0.299057031450892
npo,Europe,7,3,0.339699122524293
oni,Oceania,8,1,cor04
nao,Africa,8,1,0.274119921688757
pdo,Americas,8,1,0.318560399945637
iod,Antarctica,8,1,0.263182487547007
npgo,Asia,8,1,0.288362389858518
npo,Europe,8,1,0.310895618617924
nao,Oceania,8,2,0.257723300389775
pdo,Africa,8,2,0.284747226801799
npo,Americas,8,2,0.246079208893343
oni,Antarctica,8,3,0.31090989140362
iod,Asia,8,3,0.3419804611023
npo,Europe,8,3,0.235853354508373
nao,Oceania,9,1,0.234894213178495
pdo,Africa,9,1,0.309627626263832
iod,Americas,9,1,0.233508164442018
npgo,Antarctica,9,2,0.257226011848365
npo,Asia,9,2,0.325024064796002
oni,Europe,9,3,0.237589522911851
iod,Oceania,9,3,0.265254424811042
