,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72
global1,0.34382,0.23538,0.11254,0.062,0.05319,0.02818,0.02562,0.01986,0.01389,0.00945,0.00928,0.00732,0.00661,0.00547,0.00528,0.00446,0.00393,0.00375,0.00352,0.00322,0.00271,0.00251,0.00225,0.00222,0.00215,0.00196,0.00172,0.00163,0.00154,0.00147,0.00142,0.00131,0.00124,0.00116,0.00112,0.00105,0.00092,0.00089,0.00086,0.00083,0.00077,0.00071,0.00065,0.00064,0.00063,0.00061,0.00056,0.00053,0.00051,0.00048,0.00045,0.00044,0.00041,4e-04,0.00038,0.00037,0.00035,0.00033,0.00031,0.00029,0.00029,0.00028,0.00025,0.00025,0.00024,0.00023,0.00022,2e-04,0.00019,0.00016,0.00014,0
global2,0.21534,0.13545,0.08724,0.07527,0.05447,0.03864,0.03767,0.03203,0.02849,0.0228,0.02196,0.01907,0.01647,0.01374,0.01203,0.01069,0.01011,0.00983,0.00893,0.00814,0.00744,0.00723,0.00679,0.00667,0.00589,0.00567,0.00546,0.00527,0.00507,0.00426,0.00414,0.00408,0.00381,0.00377,0.00358,0.00345,0.00331,0.0031,0.00301,0.00279,0.00269,0.00253,0.00237,0.00229,0.00211,0.002,0.00197,0.00193,0.00191,0.00186,0.00173,0.00166,0.00161,0.00158,0.00154,0.00144,0.00138,0.00133,0.00131,0.00126,0.00116,0.00113,0.00107,0.00103,0.00101,0.00094,0.00088,0.00086,0.00083,0.00079,0.00064,0
global3,0.24248,0.07749,0.0686,0.05082,0.04921,0.04303,0.03475,0.03109,0.03015,0.02605,0.02428,0.02159,0.01842,0.01775,0.01594,0.01523,0.01428,0.01268,0.01164,0.01084,0.01007,0.00927,0.00872,0.00786,0.00743,0.00681,0.00641,0.00617,0.00603,0.00559,0.00529,0.00496,0.00488,0.00465,0.0044,0.00421,0.00411,0.00394,0.0038,0.00349,0.00331,0.00323,0.00317,0.00306,0.00294,0.00289,0.00286,0.00282,0.0026,0.00253,0.00248,0.00241,0.00235,0.00218,0.00208,0.00201,0.00194,0.00183,0.00176,0.00174,0.00172,0.00163,0.00159,0.00158,0.00153,0.00143,0.00132,0.00131,0.00126,0.00117,0.00087,0
global4,0.24544,0.15981,0.11261,0.08793,0.07494,0.04655,0.03523,0.02924,0.02378,0.01928,0.01894,0.01417,0.01185,0.0109,0.0091,0.00817,0.00613,0.00597,0.00557,0.00493,0.0043,0.00415,0.00388,0.00335,0.00307,0.00288,0.00276,0.00253,0.00242,0.00231,0.00207,0.00201,0.00192,0.00177,0.00173,0.00167,0.00149,0.00143,0.00131,0.00124,0.00118,0.00116,0.00114,0.00107,0.00106,0.001,0.00096,0.00094,0.00086,0.00081,0.00077,0.00071,0.00071,7e-04,0.00068,0.00064,0.00061,0.00058,0.00056,0.00054,0.00051,0.00049,0.00048,0.00044,0.00043,0.00041,0.00041,0.00036,0.00035,0.00033,0.00026,0
global5,0.42499,0.14643,0.10563,0.06414,0.04761,0.03232,0.02963,0.02156,0.01793,0.01307,0.01103,0.00881,0.00713,0.00565,0.00555,0.00457,0.00379,0.00357,0.00325,0.00302,0.00263,0.00236,0.0021,0.00201,0.00191,0.00179,0.00174,0.00153,0.00137,0.00126,0.00123,0.00115,0.00106,0.00104,0.001,0.00092,0.00085,0.00083,0.00077,0.00074,0.00073,0.00067,0.00063,0.00061,6e-04,0.00055,0.00055,0.00052,0.00048,0.00046,0.00045,0.00043,0.00042,4e-04,0.00037,0.00036,0.00034,0.00033,0.00032,0.00031,3e-04,3e-04,0.00027,0.00027,0.00024,0.00022,0.00021,0.00019,0.00018,0.00016,0.00014,0
global6,0.48579,0.12875,0.12448,0.08885,0.03101,0.02217,0.02048,0.01083,0.01038,0.00911,0.00729,0.00604,0.00465,0.00413,0.004,0.00328,0.00284,0.0026,0.00235,0.00229,0.00197,0.00176,0.00166,0.00141,0.00133,0.0012,0.00109,0.001,0.00096,0.00094,9e-04,9e-04,0.00078,0.00075,7e-04,7e-04,0.00062,0.00061,0.00057,0.00052,0.00049,0.00047,0.00046,0.00045,0.00043,4e-04,0.00039,0.00036,0.00034,0.00032,0.00031,0.00029,0.00028,0.00027,0.00027,0.00024,0.00023,0.00022,0.00021,0.00021,2e-04,0.00019,0.00019,0.00018,0.00017,0.00015,0.00014,0.00014,0.00013,0.00011,8e-05,0
