pc.Variables,pc.Importance
rsds,13.3045690491955
tasmax,10.8307647257175
hurs,10.398190809487
tas,9.27658981421073
tasmin,8.6751919570554
pr,6.27121138900467
rlds,5.525765659107
ps,3.00698192196233
PC2,0.163555687636466
sfcwind,-2.88909760042298
PC3,-3.30166863812304
