pc.Variables,pc.Importance
tasmax,10.915719535499
hurs,10.831663000061
rlds,10.4327552715608
tas,10.3130806029782
tasmin,9.21982520613585
sfcwind,5.07883341573139
rsds,3.39859721806234
ps,-1.56021814725702
PC2,-2.30791933352877
PC3,-2.80138643056201
pr,-3.30928927423354
