pc.Variables,pc.Importance
tasmax,14.5000023750579
tasmin,8.04714349606217
tas,7.45916508101874
rlds,1.46719387318882
pr,1.09351373928255
PC3,-1.52686358554847
hurs,-1.71523643497478
PC2,-1.74003300065907
rsds,-2.11390776134391
ps,-3.78784086986905
sfcwind,-4.1599318341064
