pc.Variables,pc.Importance
tas,7.49935244831692
rlds,7.49669782762416
tasmin,5.45428990010284
tasmax,3.66988447006503
rsds,2.60302932782632
pr,2.10876798636706
hurs,1.07089970280883
sfcwind,-0.761553914713399
PC3,-0.899877076441656
PC1,-2.85847810040759
ps,-3.24475883690948
