pc.Variables,pc.Importance
tasmax,15.6277651439002
rlds,12.0720684913339
tas,11.7493915103072
tasmin,9.06036344067054
sfcwind,9.05889870145873
pr,4.63512585341731
hurs,2.81444752122103
ps,2.22971499441167
PC3,1.62304029870821
rsds,1.38043829914519
PC2,-1.31763274858199
