index,region,cluster,pc,cor
oni,Africa,1,1,0.335461318361383
pdo,Americas,1,1,0.304409423562845
npgo,Antarctica,1,1,0.266562006380001
oni,Asia,1,2,0.266337794870074
nao,Europe,1,2,0.237906350481757
pdo,Oceania,1,2,0.325341555079552
iod,Africa,1,2,0.231721958128466
npo,Americas,1,2,0.290006018952901
pdo,Antarctica,1,3,0.288892936865177
iod,Asia,1,3,0.243523270387574
npgo,Europe,1,3,0.341286756206929
oni,Oceania,2,1,0.313789895027277
nao,Africa,2,1,0.254013838548621
pdo,Americas,2,1,0.372637831155481
oni,Antarctica,2,2,0.248495448974934
nao,Asia,2,2,0.321152127662559
iod,Europe,2,2,0.280638050447772
npgo,Oceania,2,2,0.329820048485406
oni,Africa,2,3,0.300251366611009
nao,Americas,2,3,0.281619344007801
npo,Antarctica,2,3,0.242784931028941
nao,Asia,3,2,0.364689692105238
pdo,Europe,3,2,0.341599005558292
iod,Oceania,3,2,0.275690781490502
npgo,Africa,3,2,0.349568838350849
oni,Americas,3,3,0.268363671771979
npgo,Antarctica,3,3,0.376560425062649
npo,Asia,3,3,0.246707472744792
oni,Europe,4,1,0.328953178515037
pdo,Oceania,4,1,0.287593410180506
iod,Africa,4,1,0.307500830060498
npgo,Americas,4,1,0.347600075762914
npo,Antarctica,4,1,cor04
oni,Asia,4,2,cor04
nao,Europe,4,2,0.275248434719524
pdo,Oceania,4,2,cor04
iod,Africa,4,2,0.243003065401296
npgo,Americas,4,2,cor04
oni,Antarctica,4,3,0.266583854221065
nao,Asia,4,3,0.239236589419663
iod,Europe,4,3,0.232566723067789
npo,Oceania,4,3,0.279767458956892
oni,Africa,5,1,0.371787383792266
nao,Americas,5,1,cor04
npgo,Antarctica,5,1,0.272035391990945
npo,Asia,5,1,0.239810816014389
oni,Europe,5,2,0.307498591027794
pdo,Oceania,5,2,0.291003536627454
npo,Africa,5,2,0.313286012287735
oni,Americas,5,3,0.232786494005407
nao,Antarctica,5,3,0.249234953235805
npo,Asia,5,3,0.265818759474453
nao,Europe,6,1,cor04
iod,Oceania,6,1,0.2571736744364
npgo,Africa,6,1,0.34642346042752
npo,Americas,6,1,0.288914955029986
oni,Antarctica,6,3,0.240683715189331
nao,Asia,6,3,0.343504001945046
iod,Europe,6,3,0.253982715161549
npgo,Oceania,6,3,0.296355902631596
oni,Africa,7,1,cor04
pdo,Americas,7,1,cor04
npo,Antarctica,7,1,0.300076560804266
oni,Asia,7,2,0.259178866544184
pdo,Europe,7,2,0.244953928378767
iod,Oceania,7,2,0.269160474702404
npo,Africa,7,2,0.32218430944615
nao,Americas,7,3,0.24137402973439
oni,Antarctica,8,1,cor04
pdo,Asia,8,1,0.34316900885537
iod,Europe,8,1,0.265435422052448
npgo,Oceania,8,1,0.292315004893927
npo,Africa,8,1,0.337842463625966
oni,Americas,8,2,0.294768750404751
nao,Antarctica,8,2,0.257270590446346
iod,Asia,8,2,0.281475790638299
npgo,Europe,8,2,0.270288322083947
