pc.Variables,pc.Importance
pr,4.86770752513597
sfcwind,3.45677021862564
rlds,3.19350820928126
tasmin,2.69777541562341
tas,2.4729193938624
tasmax,1.59485327714154
hurs,1.51516707641543
ps,1.27585151033276
rsds,0.415992422315865
PC1,-0.52054167520075
PC2,-1.93077500852179
