pc.Variables,pc.Importance
pr,5.26983460924839
tasmin,5.08157236570217
tasmax,3.59252095171643
hurs,3.52171443111076
tas,3.15507159795702
ps,2.50352373782422
rlds,1.76380122126629
PC1,1.32050022752618
rsds,0.980984114356554
sfcwind,-1.48628338034051
PC2,-3.33349434352104
