pc.Variables,pc.Importance
tasmin,8.12225906667551
rsds,5.85317337537139
rlds,5.45833733021267
pr,5.21205913596047
hurs,5.11514422657078
tasmax,3.98911625973946
tas,3.83967104796527
ps,2.84515538159609
PC1,-0.103763758686693
sfcwind,-0.171637848305886
PC3,-3.16932748427857
