pc.Variables,pc.Importance
rsds,4.84483938436007
tasmin,4.5606852862837
tas,4.46866934344242
sfcwind,4.3552278999796
PC3,3.16706343204091
ps,3.03924283413615
tasmax,1.76971511418349
hurs,1.19313787502048
pr,1.01199278330405
rlds,0.479719973913982
PC1,-0.991647110631817
