pc.Variables,pc.Importance
ps,6.93209719655034
rlds,5.53257070619069
pr,4.86759155920697
tasmin,4.69524633668005
tasmax,3.42272674097832
tas,3.16153597829684
sfcwind,2.28401112413341
hurs,1.47173780210393
PC1,1.09718734340147
rsds,-1.18278182800362
PC3,-2.28707228935307
