pc.Variables,pc.Importance
rsds,8.9308076222427
pr,4.80620014028004
tas,3.94708013580662
hurs,3.37000362022281
tasmin,2.76640145259899
sfcwind,2.60444329929726
PC1,2.09859938832052
tasmax,1.40644619656934
ps,-0.304711600758974
rlds,-0.874214503946386
PC3,-1.09919787001724
