pc.Variables,pc.Importance
hurs,5.13145209011177
tasmin,4.31562446171168
rsds,2.84546867483482
tasmax,2.56479702926417
tas,2.37715747629379
PC1,2.3710321664631
rlds,2.09085596966769
ps,-1.24805834143333
pr,-1.61567828082141
PC2,-2.66554397302937
sfcwind,-3.00221997883927
