"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-0.652989090416611,-5.08955784259512,5.91280872120642,297.52805674185,84.6161577569207,8.38424993838543e-05,97704.9647806131,198.320546126751,403.9224509201,1.66597830905767,301.772247829156,294.548103016192
"2",1951,4.94336190973402,-2.24083970123944,2.15883168172288,297.510746026324,85.3122636898253,8.66416793716642e-05,97713.0910735462,197.250498703979,404.637475781096,1.62695896504048,301.698656823379,294.583706285446
"3",1952,-2.25802576136058,-16.7008790211649,-0.322186957155516,297.392899256564,85.4017821584716,8.89583619098634e-05,97709.5511600711,196.432998946747,403.912957304729,1.59857703180943,301.555356742124,294.484145506955
"4",1953,8.66044016347889,0.528275994800781,-9.72700825256375,297.572448558901,85.9249043870123,9.00290192964891e-05,97727.2677194967,195.019574828158,405.604694304798,1.6075686345784,301.682636424512,294.710836639726
"5",1954,13.8995583497391,3.67900095793296,4.05639517868343,297.506494024817,85.7240054599014,8.98248182116848e-05,97697.5485632247,196.020503153369,405.151327222984,1.64003681344879,301.631352545925,294.63691210663
"6",1955,2.5267990971887,4.61458757544324,-2.75150861700813,297.461296655222,85.8076649663822,8.99995555585904e-05,97680.6269874385,195.900666548514,404.857477580839,1.62087966305893,301.572956205839,294.600802863222
"7",1956,-16.0507582238947,-9.60642332810007,-8.47560492341482,297.342934346417,86.0251324828544,9.01254463611687e-05,97704.9670755007,195.184829652938,404.319734617597,1.62675643884541,301.437770261785,294.48590482496
"8",1957,-11.0449708468658,-16.0030194633922,12.171024894829,297.72175090948,84.3388006675436,8.0780394901319e-05,97730.8602122497,199.833953991459,404.837895214432,1.71325564267178,301.950111480305,294.747184362029
"9",1958,45.2827466085367,-4.19761229171938,3.95447479251149,297.954923113718,84.5081052880679,8.24032184267917e-05,97715.443308591,200.311614711437,406.517407876375,1.66957880867591,302.202841827757,294.957076586725
"10",1959,4.10726632304315,4.38716318544308,8.02567875154608,297.584676864528,84.4365875394262,8.38642813821804e-05,97724.7426569088,199.519872294122,404.019271679018,1.68544617569622,301.797729663755,294.623455205771
"11",1960,-2.79208156626618,7.88153202819091,1.60806232029792,297.571863256201,84.6845795369366,8.38411830622019e-05,97718.2910197426,198.176643296521,404.207828106213,1.65503485304993,301.786524715678,294.606744290403
"12",1961,2.45077536553034,14.2136230866095,-6.29051900145894,297.643684821487,84.7588173068081,8.47130572813244e-05,97733.8010914441,197.864615959763,404.821081369257,1.68893216951414,301.849741589244,294.696371372033
"13",1962,-6.17883980615886,-0.366616291644811,-9.32538693059201,297.506918740289,84.8911388126462,8.54789994437345e-05,97749.0461722593,197.973364362898,404.082936397507,1.6469221019192,301.704474507464,294.560108691475
"14",1963,-4.51467638849877,22.0958208672212,-13.9043298445543,297.546909742429,84.905874438631,8.34963419054722e-05,97724.6138494817,196.59320965336,404.317784452137,1.66419705687822,301.758462183424,294.587174191076
"15",1964,3.7704501350174,7.67498503410896,12.6173045956829,297.616021784275,84.2732951981202,8.08389519333094e-05,97708.9205985374,199.58935384422,404.070538207836,1.69669747562033,301.868228764913,294.62124417185
"16",1965,-19.6056007149569,16.8135006357712,3.46528119408462,297.596073367775,84.5138087054834,8.05693432390956e-05,97721.440761156,197.924981053581,404.244270758987,1.71460319704684,301.813462279501,294.624560829961
"17",1966,18.8423836129064,-1.29672071631726,6.11727344878613,297.776846804589,84.7440502169429,8.39219182730921e-05,97704.0232920107,197.923843453488,405.881792434403,1.66467457972022,301.970588260525,294.838898970389
"18",1967,-24.6936363724108,20.4878456240564,-4.80243000095375,297.369698669905,84.9277571613154,8.28306152101337e-05,97736.1955760278,197.954130970251,403.046414169558,1.70456888896851,301.576286632246,294.412751402222
"19",1968,-10.8708777644608,0.141417559079605,1.30928838758637,297.525876289845,84.588430191544,8.1247347099713e-05,97756.2973553891,201.281176118723,403.652683796886,1.66704899483136,301.788772293488,294.511817572909
"20",1969,36.2092879343714,-3.17504413042994,-8.81656582456364,297.949866846424,84.8015450660561,8.4276767194185e-05,97686.9546924411,198.601369293492,406.987326369349,1.64822936187893,302.169869632681,294.996591424573
"21",1970,30.9589002970552,0.043150536883469,-7.30703015578246,297.733561877038,85.1289349285884,8.70441282084994e-05,97697.3141058723,198.467980707186,406.065095473911,1.66020993899897,301.915881480621,294.81000804566
"22",1971,-18.0504159885211,7.56136897651297,-12.2341172283067,297.355121947642,85.5240888588879,8.71376682629647e-05,97714.1010491699,195.437724415718,404.149150320282,1.65428747384379,301.469151317948,294.468420740424
"23",1972,-16.4427384127939,5.43183653743666,-5.39415286895719,297.581758350364,85.1054275308959,8.26934090071982e-05,97703.4374505885,198.239761711759,404.89146932681,1.6916555343006,301.753062116203,294.649631031114
"24",1973,22.5913058593097,-9.53438517956635,-1.31136688803824,297.701048346363,84.9181738938568,8.41407779670636e-05,97753.9971149201,199.192304314984,405.700698455789,1.62311334289134,301.909268044789,294.760771675673
"25",1974,-44.4160715956337,14.2217829185996,-12.6181301576527,297.222213927408,84.9348411157947,8.27895333040955e-05,97725.1210443385,198.598133132731,402.23146093587,1.66486524325061,301.41968125151,294.269833230336
"26",1975,-46.3564521069318,-12.0949020917972,11.4072398607507,297.322824013041,84.6342681112712,8.18920204309278e-05,97733.1297105587,198.208325946993,402.771846403978,1.63268971015933,301.567852435779,294.339390768774
"27",1976,-51.01904296173,8.09390629732778,-1.42077032781219,297.317046347087,85.1058984918655,8.16516873804988e-05,97738.0693709373,197.62242805229,402.970017037087,1.7081175597721,301.507327564317,294.382640010273
"28",1977,-22.0789680627586,17.0442887313885,2.6159423842275,297.580666280011,84.8370974011934,8.36656622541584e-05,97734.4995031404,197.994294923205,404.826970672071,1.71474217467968,301.757174161481,294.653791823022
"29",1978,-0.147054273561795,2.36155094953752,3.43765097682661,297.660281687326,84.989627449427,8.44064576451244e-05,97731.4844271565,197.372098481747,405.632381147008,1.67202028286599,301.832560557341,294.744300997768
"30",1979,22.2102191144676,-6.72965234012507,1.34284887059382,297.878220794742,84.3700437646304,8.13671062368129e-05,97751.626663519,201.725048679076,406.767730712891,1.66628287798573,302.201481082619,294.873878913284
"31",1980,33.7145835629935,-7.78832317902622,5.25113388976692,297.967038656571,83.928458859195,7.68297446789081e-05,97762.1836513967,204.783778782387,406.465441469902,1.70460018567945,302.272984776125,294.919176864356
"32",1981,10.8499750994089,-18.8006329182488,-10.6287303307717,297.830782302567,84.6632247061605,8.2455131713273e-05,97741.8234144413,200.77002552003,406.493275420564,1.6688159104811,302.09547318159,294.84291635327
"33",1982,19.1292780040876,14.6334935676241,2.75325423859452,297.795854215964,84.6152198748612,7.8061771033436e-05,97765.6326642656,199.80558894272,405.92210256291,1.68898943483369,302.042948097556,294.825748875203
"34",1983,64.553687841651,11.2319629034628,10.5826987078238,298.214634223128,84.0655717641974,7.67774249895448e-05,97760.1878788211,203.496580932145,408.162308704325,1.69716629576532,302.543725384346,295.205955778807
"35",1984,-1.74823507933116,7.55538700070669,-13.1928728370849,297.523491865468,85.3738095329751,8.79903714306961e-05,97717.971366062,195.830807598058,405.283885395535,1.62993657676921,301.771832614237,294.591776029543
"36",1985,-29.8115401947818,-4.57588856088621,16.6071595659885,297.547041334741,84.6238725197123,8.35798727481643e-05,97732.3728231509,199.270991858176,404.632159749806,1.6957216958554,301.812011225493,294.577605214658
"37",1986,-35.100464915291,4.88854381357748,6.37431224019455,297.583232351532,85.2518471873988,8.79677381055428e-05,97766.4415929155,194.932242644813,406.124418686246,1.70335552425177,301.714995051134,294.685591739915
"38",1987,30.3906102793586,-1.9149463848629,-1.62766411113461,298.203356744869,84.2425907668478,8.05813410013945e-05,97751.8036773103,201.910151805328,408.841595208067,1.70809274015507,302.410751868199,295.231057376821
"39",1988,13.9164088623502,-17.604608979459,-1.88158445066516,297.990711118332,84.4913538076973,8.83504000761507e-05,97743.2954310875,198.260390849325,407.901890543591,1.68911749539204,302.16532579477,295.051330030258
"40",1989,-51.4546461653032,-24.4910189674419,4.75768221887066,297.622504785877,84.8899074884175,8.64223901751313e-05,97760.0305143183,197.231294252633,405.792802543935,1.69571749014663,301.769695568822,294.697309867982
"41",1990,-9.74487690277242,-17.3973660134522,7.83681636943877,297.888145291294,84.9236231178611,8.22253713981416e-05,97774.5298719694,199.47577074256,407.811587710994,1.69711077803889,302.013918481909,295.008217570988
"42",1991,-4.96384998782099,8.53917124594301,13.2377284869892,297.921935563345,84.1466315638743,8.06062247094053e-05,97776.6460382994,199.186865275122,406.720601599902,1.756096264299,302.077642273249,294.984323915762
"43",1992,4.90282534212001,12.9568108467996,15.5315738730366,297.960531828526,84.0375188397255,7.79452931105071e-05,97750.286446438,201.375150877577,406.589579578863,1.71795721960503,302.162213087585,294.984381305107
"44",1993,-5.61830783368662,-7.76392826966292,0.0847918289894545,297.855433514314,84.7591017068312,8.56285707267874e-05,97787.371807471,198.44458348803,406.746039030674,1.68585073395003,302.001982441605,294.914600364272
"45",1994,-29.8578398316445,-11.4240252189852,6.39308808079019,297.889704132616,84.2973773846388,8.49795016335136e-05,97783.9659692331,197.894855534117,406.493582054669,1.70815175021943,302.06745223302,294.921910171348
"46",1995,20.4382516502865,8.26836258572683,-2.78377727172194,298.106629232915,83.9394044159,8.38185745985944e-05,97757.2474498199,201.805111373719,407.360298129931,1.66853133977004,302.404443822607,295.065406247083
"47",1996,-19.8405836354738,-7.90465914645657,-16.7156048922592,297.821071429062,84.8046830794548,8.52421794238066e-05,97750.9624390592,198.145732174603,406.834493201464,1.65942702419894,302.024066187844,294.877879375316
"48",1997,-0.508361611007802,13.1828598126281,4.64854700369704,298.198289990509,83.0655931913761,7.23898552174651e-05,97788.8795431087,206.68153732525,406.413150575575,1.75720156889438,302.561214315665,295.099507957131
"49",1998,69.3344082194753,-14.5432712339321,4.14160915646142,298.551082050809,84.2421747771938,8.44277073317965e-05,97772.4638225799,200.814451634507,411.296408797349,1.63664836659033,302.825980298383,295.552868819622
"50",1999,-22.2447432507976,-10.3637950563552,-16.1724939707151,297.749050223484,85.1756100255841,8.84680174035601e-05,97756.4818165847,196.592746689047,406.046525870757,1.62960962284139,302.01022038624,294.753995036208
"51",2000,-42.6367395142938,-4.95747797534292,-0.225181811976099,297.791044512686,84.6952457441382,8.728567289234e-05,97746.5677211437,197.022642477415,405.755486676664,1.68099908588306,302.10272697186,294.756235043599
"52",2001,-40.7861031793433,-16.2026224383584,9.15330648693156,297.984641144163,84.1948097775876,8.15074992046842e-05,97771.4715856685,200.465413113002,406.021120737576,1.68202790000115,302.362625947739,294.896201267095
"53",2002,12.0751820477976,11.3614781141132,8.99410493777115,298.219533355992,83.742702524342,7.86635020294379e-05,97787.3665149552,203.859604814734,406.971261427257,1.70063856585463,302.59789142622,295.14735312874
"54",2003,11.7175970704484,7.34597477516829,5.6587924741368,298.234363762325,83.8377397903153,8.18109561896371e-05,97785.7003167823,200.327725553211,407.687455917862,1.68292688447995,302.593917428484,295.170324651272
"55",2004,5.16929175545069,0.82558043847776,-3.10832597961005,298.232415226757,84.0270260685527,7.94897042113631e-05,97778.5707462228,202.42796936893,407.01185740875,1.68957938937678,302.566899249358,295.125741514955
"56",2005,40.4284337597362,-8.29925144570652,-17.9862382341405,298.487012186272,83.6139759511405,8.05666572745067e-05,97751.7373589028,203.102064683583,408.279561882528,1.6727335272921,302.893066234682,295.314580771258
"57",2006,13.2142406232296,2.38651809302519,-12.2109407469057,298.336526577186,83.6599991477382,8.1912172431635e-05,97768.1252909786,201.359726976192,407.313179246657,1.69291253514635,302.699023463235,295.187252320794
"58",2007,13.3013851449363,10.1595058368526,-8.07523277724158,298.344591174256,83.3838229417298,8.35414423978716e-05,97746.8543213062,201.525858119769,407.276785512081,1.71070797223066,302.704631856354,295.181098600215
"59",2008,-15.447702616224,5.25075849834917,-8.2409969301516,298.153151876057,83.9196878488183,8.74750664667414e-05,97733.2383855631,198.459988302524,406.530796975882,1.69435233028523,302.487224007859,295.059155269148
"60",2009,10.8026319172545,15.2636920840546,0.814626966558724,298.488670601111,83.1665509532894,8.26264679198957e-05,97729.5703481861,201.972221342343,408.273714002554,1.73753070944393,302.865738140221,295.360792533998
"61",2010,30.0961594564337,-26.5526724625487,-9.39936366095572,298.716171468385,83.4892081624592,8.72777426007439e-05,97717.9428309469,200.312212779835,410.311458102432,1.64296105376282,303.088623068321,295.603727725385
"62",2011,0.606461657214432,7.19722664224472,-17.4379346832831,298.317918810975,83.9812027910438,8.81947699376874e-05,97711.9598778988,197.411007482404,407.597248262364,1.68890051932211,302.644559472862,295.281599997804
"63",2012,-9.14398837110336,0.590706133031603,-0.738980925519236,298.351606764428,83.3306777991632,8.39436003581044e-05,97756.4477638572,200.266959865246,406.952677551827,1.71367346260301,302.728680672984,295.238520586734
"64",2013,-3.27121380219437,-5.11257513747517,-0.538502813011243,298.454631405989,83.5981422981911,8.71431078975677e-05,97765.6194933679,197.608076180024,408.524844407533,1.71605328569426,302.783175395395,295.36354323365
"65",2014,-9.95955296624718,8.99437551504121,4.30599458368678,298.505735889255,82.8739806072693,8.310973050733e-05,97786.6659840566,200.35336069414,408.03492035534,1.77142164720588,302.862885272092,295.375228377856
"66",2015,15.498201440625,23.7298751961209,14.1110619984433,298.827086758965,81.8798836864222,7.72808651358936e-05,97801.1320466225,205.055046258472,408.781918448624,1.79076244717154,303.257576573171,295.61604190057
"67",2016,45.4207017494122,-9.99201246744914,8.24635374161498,298.944102326833,82.9078528993329,8.56031248992008e-05,97795.5999154515,199.943775737277,411.523276119272,1.70701367877691,303.28238470489,295.809815353855
"68",2017,7.71108364490489,1.23541074675167,-2.21225226928963,298.578026219983,83.4098626952396,8.63340201741367e-05,97772.62958703,200.383215849951,409.438522810678,1.72074656024083,302.866908273811,295.509649924133
"69",2018,-26.0396963257364,-8.83595059560638,5.00625833325287,298.443766268893,83.0343226220351,8.3118692420455e-05,97794.1175004392,200.471628699768,407.954002203442,1.76615055752571,302.762602987712,295.35883014435
"70",2019,-9.91414338970961,-4.41141697071074,14.4535002618579,298.64109271459,82.6924378159845,8.04742471646266e-05,97819.6260678364,203.304045740853,409.144687269242,1.75888139244041,302.948700916239,295.548856154849
"71",2020,12.6468823877213,-6.1071062681575,6.09835408876157,298.776841872022,82.0756042893303,8.13064149184364e-05,97804.5608172655,204.487151445508,409.574544610394,1.75889195624323,303.149454252199,295.639230112919
"72",2021,-37.1059867772912,-10.7941292578277,-7.36506891774198,298.418854681941,83.1572090894172,8.65200792893004e-05,97800.6490414178,200.807540024994,408.288696471353,1.72640393597931,302.666160878378,295.387897740764
