"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-2.54838608278535,-2.35469243184116,-6.96121601163863,283.349712334584,66.6400962148584,3.35771566876413e-05,95823.9814221583,185.746539223643,293.369028493118,4.01364678003133,288.460928519234,278.923023729311
"2",1951,13.0383320735492,0.232369700871829,-5.26204838987466,283.635201213416,66.888611244191,3.35562884021093e-05,95806.5851093968,182.068208776924,296.374525743216,3.98388626801585,288.661704772353,279.275403947178
"3",1952,12.6042323222512,5.48341997518861,3.99660416904653,283.533274417808,66.6341022454213,3.25136523526651e-05,95858.0719142259,184.886629091313,295.097730500928,3.9435362365289,288.652205165294,279.11331163989
"4",1953,11.6019737573957,-3.60927842305542,1.51540640133072,283.728415346877,66.454890225888,3.29047985002666e-05,95786.5188829324,182.244023055711,296.670983627085,4.00858577990299,288.776790602935,279.343672067384
"5",1954,8.71632574005903,-13.238642772531,4.55580291656277,283.494447503296,66.6477225023001,3.37624864804838e-05,95770.8284627789,184.593232871765,295.549089929216,4.03429784801382,288.540829710382,279.09610096015
"6",1955,-8.16248154235757,-1.12735133493873,10.6230209688534,283.270970130399,65.9249493640171,3.20373774343828e-05,95851.0494464784,186.373300815726,292.459924099336,4.03293352147027,288.517792301364,278.718130965612
"7",1956,-5.1124220167324,16.9048067288756,6.69830988870981,283.618739810449,64.2996439701011,2.77654307490313e-05,95920.6926865411,190.037233243594,291.819266176955,4.00471007458169,289.022426163635,278.970193987943
"8",1957,7.12092621485687,7.50860847611813,5.25779905197444,283.495768825047,67.1555438553772,3.32172304594413e-05,95862.2271290969,181.146378116794,296.852429612079,3.95256859055789,288.527140852796,279.106838338046
"9",1958,15.7556607874645,-4.28332374680863,3.23630908153405,283.731394279618,68.1805759892803,3.44228989712189e-05,95818.7690790621,182.055455014962,298.58402855526,3.97685552973461,288.587656869715,279.467952371807
"10",1959,-35.6882681448461,4.51369024563828,-7.902429778019,283.053718981883,65.9070135512944,3.19317839008005e-05,95817.8407317817,184.73326914214,292.233748878894,4.08364867997801,288.185431997813,278.625921911774
"11",1960,11.4268187215537,-4.41394756752725,6.66364352234407,283.784143594186,65.9477353594792,2.95034639533965e-05,95825.7254619944,184.088340461337,296.881855133355,4.05370261130473,288.952410582219,279.273462356716
"12",1961,2.74517174909759,-11.6005357185348,-3.21702170896083,283.385644378024,68.5001029542633,3.41492374013892e-05,95812.8269373257,180.94841122594,297.532725207809,4.00960414047188,288.32939337354,279.107640179963
"13",1962,22.0153671250902,17.8085076867327,3.18864779709286,284.07173077997,64.411377575607,2.7365296260399e-05,95946.7193057008,185.405140098668,295.479382034791,3.9692439766941,289.313506399072,279.534975528052
"14",1963,-17.2602010489757,-9.27999536520409,-11.1531540014234,283.184483228867,68.455989326892,3.28923359575763e-05,95881.6892542713,180.78600395341,295.617334341903,3.91359725839756,288.027951079599,278.946481148734
"15",1964,-17.3714523735587,0.684395019328489,-1.02192337568834,283.39455304219,67.2828210806747,3.11388920958917e-05,95823.1327362273,181.099180511517,295.328608046017,3.95731331181493,288.44858515911,278.998521834072
"16",1965,-14.9189434977006,-0.746535654711317,-6.75806983056628,283.431647264808,65.6227421195271,3.30800765671787e-05,95750.4598696827,183.067025082214,294.826176067443,4.05602596028912,288.411950232427,279.077357080691
"17",1966,1.67496047652752,6.60629237185094,-7.58261108574571,283.455355932856,66.8998252730323,3.20702073251007e-05,95844.9533865063,183.051432163978,295.605418312998,3.89903170410726,288.437564440186,279.084617242321
"18",1967,-11.4004086564805,10.3495130260016,2.36457029910333,283.546183438481,66.5384609323499,3.30442862008062e-05,95817.8142978556,183.657828071626,295.152333173127,3.97730351691466,288.577593772814,279.154368295497
"19",1968,22.7065167515253,-2.27594647058219,2.64930901878265,284.163339739897,65.4095165779401,3.24124669857829e-05,95796.7414465655,183.741498790193,297.46101639028,4.00001190696301,289.292512263214,279.754378272234
"20",1969,-6.68791682921978,-1.05693364892885,-3.36409935146679,283.486335743754,66.4058884656579,3.08865688348407e-05,95787.6053434449,184.535218881264,295.751087098275,3.97951919580271,288.506942557491,279.109451272664
"21",1970,-25.4580981391673,-1.99785464842968,7.5175269810439,283.292934699704,65.1445112667323,3.03808245757832e-05,95799.952776325,188.222203668358,292.594411575977,4.01783731858268,288.460688762585,278.745726049362
"22",1971,-32.1801726024158,-2.49818182215633,-0.484134666913647,283.193255606722,64.908878608395,3.20267358484966e-05,95787.8704781206,187.327799021616,291.39325042682,4.08317637127646,288.44232024508,278.633434003035
"23",1972,-17.7316087989291,-5.31466710392709,-2.6905339513084,283.088209463463,68.9865317085298,3.5511019535991e-05,95795.8602793759,181.96913611972,296.231740124222,3.92828695162237,287.96053447218,278.823923363679
"24",1973,-28.6646605384789,12.4933259225725,-1.21870506217193,283.203627156746,65.1163555022895,3.3663551569131e-05,95884.0205282427,187.627017511982,291.787986936263,4.17902965425946,288.440533370652,278.629228961684
"25",1974,-24.3674269194898,-7.5563285836241,3.1970241198213,283.396027632837,65.4530879117788,3.17400297056666e-05,95831.8324071653,186.717520933271,293.418302038557,4.08968854815059,288.616217577308,278.854552158585
