"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-8.21242221654743,0.32603367597777,-0.898370280065912,266.585979778011,77.8384849734423,2.47911380140023e-05,97422.6163490854,118.153614062798,251.383128133634,5.25531451905646,270.157623737614,263.351166813548
"2",1951,-5.89563639803149,-2.90789340974818,4.27870768397898,266.946561189977,77.512663269043,2.24964136156437e-05,97440.9511623476,120.205165881645,250.93296746975,5.16842028891168,270.544095592964,263.614676647651
"3",1952,22.196997478312,-1.7443853038846,-6.90798929670685,267.715884101682,77.777780207192,2.45257160159093e-05,97410.3912728658,116.730739165515,254.947986286442,5.11214610454513,271.34953226229,264.425118125357
"4",1953,11.9516037934226,3.28477959562374,4.4719786980574,267.777422797971,76.7561133221882,2.2744125325095e-05,97235.7148628049,115.960588036514,254.947457848526,5.11112372177403,271.257576249285,264.614435261052
"5",1954,9.28984528663608,-1.57162480812569,6.6250380411657,267.394726785799,76.6286716926389,2.18352471808718e-05,97306.0192073171,121.484249245248,251.603952919565,5.06629426363038,271.120567358994,263.95767688286
"6",1955,10.9038029443076,-1.7618385470429,0.0237750087411515,268.58901426734,75.9965533931081,2.06862689549048e-05,97346.6035632622,123.653731983464,256.481375940835,5.17949783743882,272.189466820694,265.362323221346
"7",1956,-34.0889523585673,-3.80773992452514,-4.80042189436661,265.865320494117,77.5687202453613,2.00361359730312e-05,97426.5911966463,124.362075898705,246.163461601443,5.0994863120521,269.425384223752,262.590591281798
"8",1957,-2.6196989969396,-5.80486224296047,2.33054947176043,267.235289783013,78.0390999770746,2.3185422904179e-05,97271.0929878049,118.22847085348,253.61211380377,5.17953299894566,270.899894304973,263.920583659847
"9",1958,-1.02454474578665,0.382889353385931,5.019195315218,267.43398675686,78.6544990725634,2.54622973709668e-05,97343.3411775915,117.196485938095,255.109742960116,5.12991127502627,271.014592538229,264.133262745927
"10",1959,-9.07238306384829,-5.16116004043823,-0.646264200144436,266.34115794112,77.6369722505895,2.51403927971451e-05,97284.9423971037,119.195507775283,249.405912185297,5.4101929408748,269.965712979945,263.063677383051
"11",1960,7.15950531210309,-7.90752398511021,-4.27308643982347,267.718105037038,78.0962102936535,2.38493762791644e-05,97302.9662919207,117.926947709991,255.541215961735,5.00382263980261,271.141218306379,264.623523321384
"12",1961,7.85465725497796,12.5047447456733,-0.227558427337614,267.505591192478,75.8364519444908,1.85185398061926e-05,97488.5328696646,125.656608600151,251.707698505681,4.99528305472397,271.199738814191,264.153494932593
"13",1962,-9.8042732186397,-5.87003187591398,-3.35537956579356,266.190953398914,77.2092254452589,2.01605664897659e-05,97451.2123094512,125.030942032977,246.909523419636,5.14632064191307,269.856347581817,262.858460291421
"14",1963,-22.6452119431978,9.69570337679851,2.8313399109176,266.601947319217,77.7097416017114,2.46073028925244e-05,97148.9632050305,121.483995428318,251.177516658132,5.36642972783345,270.273080221037,263.222666893936
"15",1964,4.96897774354381,4.27907104193226,3.05083280872247,266.643540173042,76.9863262083472,2.4688090778044e-05,97189.7108993903,120.530099189572,250.22441882622,5.38563269638434,270.339987331483,263.202192650772
"16",1965,-13.3173329201695,-3.57867207285314,-7.81971398726624,265.597940584508,78.3809323380633,2.47509325828748e-05,97236.4461890244,117.771267011689,247.839788297328,5.22886104118533,269.28129011945,262.239907911347
"17",1966,23.8099406987432,-7.4789155158646,0.79540708150914,268.548552052568,77.7254131596263,2.49003028751226e-05,97399.7538490854,116.167230820074,259.577040956079,5.17700390757584,272.024723629835,265.345557533822
"18",1967,3.97632975175407,3.59435475950872,-7.38014999227783,265.888439048209,77.3661522469869,2.34942245652946e-05,97290.2561928354,117.983521698742,247.978253211045,5.27004306723432,269.646874106803,262.519426299304
"19",1968,37.7742755207428,11.1985350760241,4.51257584002068,267.698590385623,77.2103323215392,2.60926822969539e-05,97319.4458460366,117.332313016566,255.639149586747,5.20711659861774,271.283790104564,264.471712959103
"20",1969,-2.12228250257309,13.6571725108212,0.835957243211327,268.578897764625,78.454703819461,2.54413222403567e-05,97311.1602324695,117.745186801073,260.021557431105,5.17339036580993,271.996036957531,265.415829170041
"21",1970,8.18188366643845,1.17746829417301,-7.66373345136423,267.077398086176,77.0971186382015,2.26945565306623e-05,97267.2098704268,121.090503580977,252.386510597787,5.24993732324461,270.706675534132,263.801623832889
"22",1971,-0.0174051094881495,8.63109301485602,6.06693729425242,267.053926942407,78.4564122269793,2.46622816121089e-05,97265.8448551829,113.135503331626,253.842708941204,5.13846131534111,270.457817412586,263.972345789467
