"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-44.3613562658826,-16.698089930694,6.25853901321743,275.490249701366,78.686334094714,2.40463927002404e-05,98179.7239122011,96.0287242649508,281.900537076938,3.2892925860715,278.58308063301,271.811580012603
"2",1951,-16.7779083031751,-18.5953594857455,9.12888573901888,275.142296141497,79.1439832040332,2.35214459162122e-05,98231.9366834588,98.6267095925641,279.737649057691,3.27260444373341,278.358063365845,271.333062441398
"3",1952,22.4871495832736,-3.34696891163525,-1.94314365859309,274.032680163455,81.0337222887416,2.52515682629675e-05,98109.7389282551,96.1998739386154,277.109336616509,3.20798219337835,277.106777221572,270.322128552689
"4",1953,7.4653647870993,14.6984760007695,-5.82680274699737,276.089990769581,78.0055790471228,2.53622935732682e-05,98291.3931784212,96.6006947087439,283.406500195485,3.36567553415881,279.180650736401,272.437138195055
"5",1954,-2.40152142675244,-16.2517160953087,12.3540129842499,275.269503327362,79.9835006673321,2.55687938337653e-05,98216.9517687113,95.4393165054524,281.985770591283,3.31667630518296,278.348729392931,271.649560433346
"6",1955,-13.4558450034801,2.45359282452322,13.2925617635862,273.326853425235,80.3000982333539,2.31961668624713e-05,98109.9228645372,100.82554418329,273.443845845198,3.24299444035158,276.723549774413,269.184867270971
"7",1956,42.6181446306796,1.73166831601808,-15.1376491469104,273.206575189258,80.789258478805,2.1753916644471e-05,98293.8964653454,98.4039149457528,272.511226846646,3.22282428515496,276.43813611175,269.315017389343
"8",1957,-0.66301240243764,6.36304473145964,12.3344203244812,275.556433462273,80.1792681806377,2.77926029348261e-05,98075.2317938995,94.7354090566441,283.372299018637,3.36902740901292,278.579037662097,271.940758244774
"9",1958,7.70219411746764,16.0170634717296,-6.71637504655928,273.883138705609,81.2211381086108,2.28399894912536e-05,98291.1145026019,97.8822531349581,276.607421956092,3.17079249317399,277.087593044825,270.014727853483
"10",1959,12.0080308554873,-13.0641825413806,-26.6950721413829,275.527075606178,76.6847613852461,2.12156620993267e-05,98516.9142493357,102.79079067612,279.108724386318,3.3600877470628,278.772465424584,271.681097822975
"11",1960,22.2841301818492,-11.4567739750135,3.63107152265963,274.571662301401,79.5672066336295,2.23663143311485e-05,98518.0992305137,99.9475146784415,277.854101081355,3.12230381414466,277.876087171827,270.688268751038
"12",1961,-18.6733219805451,0.28146263564376,-15.5203525382799,276.066298722165,79.7473492077539,2.5902021944507e-05,98031.5208840788,97.2982385194439,284.56242048941,3.23096420566417,279.219073610669,272.348721337804
"13",1962,-11.5316863764149,12.5737230089504,20.4141167002661,274.473148991304,80.6412751203728,2.61491366350463e-05,98059.5810036537,93.5322306373671,278.598353275269,3.31130851856684,277.547445994969,270.785452370521
"14",1963,-14.9803447839163,-13.2028939233645,-13.429330430517,274.669240270704,79.6625326340762,2.22499475202706e-05,98308.2049379982,99.1079828280913,277.524805141615,3.19036599183315,278.068941641741,270.650359810085
