"","year","PC1","PC2","PC3","tas","hurs","pr","ps","rsds","rlds","sfcwind","tasmax","tasmin"
"1",1950,-12.081047492132,3.39182630855082,-8.19777668915135,278.49475052264,61.5969837568445,1.16627358126219e-05,92715.7586616848,182.576315768523,274.100752876334,3.4191556244543,283.638782667077,272.694573583537
"2",1951,14.3541660547411,-7.23743429346058,-12.268913615384,279.255092664496,59.5572130456396,1.22610440057053e-05,92786.8760458381,183.4957624562,276.144928118184,3.39612480998039,284.371682557689,273.447035363937
"3",1952,-6.1819327286799,-5.17736420563415,7.78969396584405,278.615304069606,60.3782839851467,1.18766492724187e-05,92782.5533958453,183.065087988393,272.813619530719,3.61654512355748,283.713757827026,272.828673303809
"4",1953,-6.29854460653422,6.06186896467358,-8.17068400574355,279.13867931235,62.8706492221055,1.43334462734401e-05,92695.7236931493,178.088223402778,279.637051580154,3.47361072331872,284.018783359833,273.480274418672
"5",1954,11.5886591564836,-13.0847203859718,-4.76077235803873,278.183792288844,61.9621656492046,1.20151242347469e-05,92772.4947305849,182.475092296469,274.000192585472,3.3793177391217,283.292621184814,272.409792675306
"6",1955,3.05419062387226,9.12078820345255,4.22605631597911,279.763629764932,57.7726715118443,1.0703763722292e-05,92683.5417664831,182.765505653224,277.630371390546,3.48449887713797,284.926503895077,273.942913430779
"7",1956,-0.574655008421029,7.26627891239474,0.495904491852045,278.708163647684,60.3949692614837,1.09777020112052e-05,92712.094465103,182.011652494732,274.171235352959,3.43252772092819,283.803622632059,272.983661904761
"8",1957,7.43855318977054,-9.45706328198878,5.68264676184246,279.107443802962,60.9463946715645,1.30670100155279e-05,92748.9406732694,182.000092425663,277.168357063485,3.39966245960589,284.215134470086,273.2632571467
"9",1958,-5.3046921507579,13.2303789721004,8.00999515638264,279.251613555838,62.5514986793291,1.42075469188728e-05,92693.5989925987,177.279208918731,278.364027045139,3.54836731317114,284.136242410411,273.724179056198
"10",1959,-12.5922176526594,18.961100568517,-1.1255704320243,278.10056568556,62.5482387193553,1.18463372237449e-05,92733.4027683424,181.40150710047,273.042438847522,3.41662743479627,283.043784938088,272.44139441309
